account_id,month,active_days,workflows_run,workflows_errored,seats_used,support_tickets,support_ticket_category
acc_000064,2023-12-01,23,5051,362,21,0,none
acc_000064,2024-01-01,18,4951,180,23,0,none
acc_000064,2024-02-01,28,5028,270,21,0,none
acc_000064,2024-03-01,12,4942,577,24,0,none
acc_000064,2024-04-01,23,5016,125,27,0,none
acc_000064,2024-05-01,28,4917,118,21,0,none
acc_000064,2024-05-01,20,4983,414,32,0,none
acc_000064,2024-06-01,24,5019,221,34,0,none
acc_000065,2023-12-01,12,205,11,3,0,none
acc_000065,2024-01-01,13,213,19,3,0,none
acc_000065,2024-02-01,14,196,15,1,0,none
acc_000065,2024-03-01,9,186,6,1,0,none
acc_000065,2024-04-01,13,195,3,3,0,none
acc_000065,2024-05-01,9,208,4,1,0,none
acc_000065,2024-05-01,12,200,17,1,0,none
acc_000065,2024-06-01,15,213,9,3,0,none
acc_000066,2023-07-01,17,924,81,9,0,billing
acc_000066,2023-08-01,28,914,83,7,0,none
acc_000066,2023-09-01,16,955,20,8,1,product
acc_000066,2023-10-01,10,1026,132,9,0,none
acc_000066,2023-11-01,8,986,78,5,0,none
acc_000066,2023-12-01,17,1008,66,11,0,none
acc_000066,2024-01-01,9,950,261,7,0,none
acc_000066,2024-02-01,13,985,44,13,0,none
acc_000066,2024-03-01,15,957,72,5,0,none
acc_000066,2024-04-01,16,1004,88,4,0,none
acc_000066,2024-05-01,17,949,123,14,0,none
acc_000066,2024-05-01,19,971,283,7,0,none
acc_000066,2024-06-01,9,962,76,7,0,none
acc_000067,2023-07-01,8,699,106,4,0,none
acc_000067,2023-08-01,11,704,22,8,0,none
acc_000067,2023-09-01,9,728,14,3,0,none
acc_000067,2023-10-01,8,737,10,3,0,none
acc_000067,2023-11-01,8,731,43,4,0,none
acc_000067,2023-12-01,12,792,60,4,0,none
acc_000067,2024-01-01,18,739,101,8,0,none
acc_000067,2024-02-01,8,729,43,5,1,billing
acc_000067,2024-03-01,13,744,21,3,0,none
acc_000067,2024-04-01,17,660,68,2,0,none
acc_000067,2024-05-01,18,705,16,3,0,none
acc_000067,2024-05-01,12,691,103,9,1,billing
acc_000067,2024-06-01,13,704,27,3,0,none
acc_000068,2024-02-01,5,108,17,2,0,none
acc_000068,2024-03-01,3,111,5,1,1,integration
acc_000068,2024-04-01,6,137,10,1,0,none
acc_000068,2024-05-01,6,110,2,1,0,none
acc_000068,2024-05-01,6,124,17,2,1,billing
acc_000068,2024-06-01,7,101,10,1,0,none
acc_000069,2024-02-01,8,119,2,1,0,none
acc_000069,2024-03-01,6,129,5,1,0,none
acc_000069,2024-04-01,6,124,10,1,1,billing
acc_000069,2024-05-01,7,111,9,2,0,none
acc_000069,2024-05-01,9,131,5,1,0,none
acc_000069,2024-06-01,2,128,17,1,0,none
acc_000070,2023-08-01,3,112,5,1,0,none
acc_000070,2023-09-01,5,120,3,2,0,none
acc_000070,2023-10-01,6,121,21,2,0,none
acc_000070,2023-11-01,6,106,1,1,0,none
acc_000070,2023-12-01,14,117,11,1,0,none
acc_000070,2024-01-01,6,149,8,1,0,none
acc_000070,2024-02-01,10,118,7,1,0,none
acc_000070,2024-03-01,5,131,9,1,0,none
acc_000070,2024-04-01,5,113,3,1,0,none
acc_000070,2024-05-01,9,111,1,1,0,none
acc_000070,2024-05-01,5,124,5,1,0,none
acc_000070,2024-06-01,3,132,22,1,0,none
acc_000071,2024-02-01,6,83,11,2,0,none
acc_000071,2024-03-01,5,56,2,2,1,product
acc_000071,2024-04-01,4,48,1,2,0,none
acc_000071,2024-05-01,3,83,3,1,1,product
acc_000071,2024-05-01,8,79,8,1,0,none
acc_000071,2024-06-01,3,69,2,1,0,none
acc_000072,2023-12-01,10,183,26,1,0,none
acc_000072,2024-01-01,12,183,11,3,0,none
acc_000072,2024-02-01,12,194,9,1,0,none
acc_000072,2024-03-01,16,206,17,2,0,none
acc_000072,2024-04-01,13,186,8,3,0,none
acc_000072,2024-05-01,11,193,13,1,0,none
acc_000072,2024-05-01,15,193,13,2,0,none
acc_000072,2024-06-01,19,210,15,1,0,none
acc_000073,2023-08-01,13,971,158,8,1,integration
acc_000073,2023-09-01,16,965,116,11,0,none
acc_000073,2023-10-01,26,927,94,6,0,none
acc_000073,2023-11-01,10,952,63,9,0,none
acc_000073,2023-12-01,13,956,47,7,0,none
acc_000073,2024-01-01,16,957,56,11,0,none
acc_000073,2024-02-01,16,958,68,9,0,none
acc_000073,2024-03-01,8,937,56,11,0,none
acc_000073,2024-04-01,12,873,23,5,0,none
acc_000073,2024-05-01,12,898,69,4,0,none
acc_000073,2024-05-01,17,978,78,11,0,none
acc_000073,2024-06-01,12,939,66,4,0,none
acc_000074,2023-07-01,7,710,192,1,0,none
acc_000074,2023-08-01,12,719,52,7,0,none
acc_000074,2023-09-01,12,771,73,4,0,none
acc_000074,2023-10-01,8,760,76,10,1,integration
acc_000074,2023-11-01,11,719,129,9,0,none
acc_000074,2023-12-01,4,724,67,11,0,none
acc_000074,2024-01-01,18,710,121,12,0,none
acc_000074,2024-02-01,9,694,129,3,1,product
acc_000074,2024-03-01,15,758,183,4,1,product
acc_000074,2024-04-01,11,729,155,2,0,none
acc_000074,2024-05-01,9,750,79,1,0,none
acc_000074,2024-05-01,10,704,30,6,0,none
acc_000074,2024-06-01,7,715,7,4,0,none
acc_000075,2023-05-01,9,159,8,1,0,none
acc_000075,2023-06-01,9,166,7,1,0,none
acc_000075,2023-07-01,7,155,3,1,0,none
acc_000075,2023-08-01,5,147,3,3,0,none
acc_000075,2023-09-01,12,145,22,2,0,none
acc_000075,2023-10-01,6,156,2,1,0,none
acc_000075,2023-11-01,7,173,4,3,0,none
acc_000075,2023-12-01,11,149,12,1,0,none
acc_000075,2024-01-01,12,184,14,1,0,none
acc_000075,2024-02-01,12,142,4,1,0,none
acc_000075,2024-03-01,7,141,7,1,0,none
acc_000075,2024-04-01,7,167,31,3,0,none
acc_000075,2024-05-01,8,148,12,3,0,none
acc_000075,2024-05-01,8,159,20,3,0,none
acc_000075,2024-06-01,7,188,9,2,0,none
acc_000076,2024-04-01,10,488,77,4,0,none
acc_000076,2024-05-01,2,259,66,5,0,none
acc_000076,2024-05-01,6,245,21,5,0,none
acc_000076,2024-06-01,5,505,132,3,1,integration
acc_000077,2023-05-01,19,167,6,3,1,billing
acc_000077,2023-06-01,20,222,6,2,1,integration
acc_000077,2023-07-01,17,218,22,3,0,none
acc_000077,2023-08-01,13,199,14,3,1,product
acc_000077,2023-09-01,10,187,11,2,1,billing
acc_000077,2023-10-01,11,196,5,1,0,none
acc_000077,2023-11-01,15,231,31,1,0,none
acc_000077,2023-12-01,8,178,17,3,0,none
acc_000077,2024-01-01,11,223,7,1,1,product
acc_000077,2024-02-01,14,197,10,2,0,none
acc_000077,2024-03-01,10,184,9,2,0,none
acc_000077,2024-04-01,15,217,22,2,0,none
acc_000077,2024-05-01,9,225,17,1,0,none
acc_000077,2024-05-01,13,211,9,3,0,none
acc_000077,2024-06-01,16,170,23,3,0,none
acc_000078,2023-05-01,5,516,52,3,0,billing
acc_000078,2023-06-01,8,242,63,5,0,none
acc_000078,2023-07-01,1,247,36,5,0,none
acc_000078,2023-08-01,5,451,23,3,0,none
acc_000078,2023-09-01,3,458,87,5,0,none
acc_000078,2023-10-01,7,464,56,3,0,none
acc_000078,2023-11-01,6,491,61,2,0,none
acc_000078,2023-12-01,7,486,38,1,0,none
acc_000078,2024-01-01,6,457,72,3,1,integration
acc_000078,2024-02-01,8,447,16,7,0,none
acc_000078,2024-03-01,5,476,54,2,0,none
acc_000078,2024-04-01,7,497,104,8,0,none
acc_000078,2024-05-01,1,480,38,2,0,none
acc_000078,2024-05-01,5,510,94,2,0,none
acc_000078,2024-06-01,8,517,85,3,0,none
acc_000079,2024-05-01,5,182,4,2,1,product
acc_000079,2024-05-01,7,178,33,1,0,none
acc_000079,2024-06-01,9,160,26,2,0,none
acc_000080,2023-05-01,7,504,115,2,0,none
acc_000080,2023-06-01,3,238,42,4,0,none
acc_000080,2023-07-01,7,259,70,1,0,none
acc_000080,2023-08-01,8,498,124,2,0,none
acc_000080,2023-09-01,9,441,39,3,0,none
acc_000080,2023-10-01,10,525,65,7,0,none
acc_000080,2023-11-01,4,486,57,3,1,product
acc_000080,2023-12-01,10,474,38,6,0,none
acc_000080,2024-01-01,8,482,155,4,1,integration
acc_000080,2024-02-01,7,474,47,2,0,none
acc_000080,2024-03-01,8,490,59,1,1,product
acc_000080,2024-04-01,8,481,18,3,0,none
acc_000080,2024-05-01,7,510,60,6,0,none
acc_000080,2024-05-01,8,465,85,3,0,none
acc_000080,2024-06-01,5,473,35,2,0,none
acc_000081,2023-12-01,16,935,113,5,0,none
acc_000081,2024-01-01,10,940,42,6,0,none
acc_000081,2024-02-01,20,952,31,5,0,none
acc_000081,2024-03-01,11,923,82,8,0,none
acc_000081,2024-04-01,16,966,73,6,0,none
acc_000081,2024-05-01,8,906,6,11,0,none
acc_000081,2024-05-01,11,1001,27,9,0,none
acc_000081,2024-06-01,16,897,40,8,0,none
acc_000082,2023-09-01,10,746,242,4,0,none
acc_000082,2023-10-01,12,732,74,4,0,none
acc_000082,2023-11-01,9,770,41,3,0,none
acc_000082,2023-12-01,8,730,21,3,0,none
acc_000082,2024-01-01,12,742,77,3,0,none
acc_000082,2024-02-01,11,682,56,5,0,none
acc_000082,2024-03-01,10,712,30,7,0,none
acc_000082,2024-04-01,13,702,89,5,1,integration
acc_000082,2024-05-01,16,723,46,9,0,none
acc_000082,2024-05-01,6,725,56,5,0,none
acc_000082,2024-06-01,11,716,108,7,0,none
acc_000083,2023-07-01,15,1246,252,8,0,none
acc_000083,2023-08-01,21,1236,187,4,0,none
acc_000083,2023-09-01,14,1156,71,11,0,none
acc_000083,2023-10-01,15,1208,74,15,0,none
acc_000083,2023-11-01,17,1183,56,9,0,none
acc_000083,2023-12-01,17,1203,26,9,0,none
acc_000083,2024-01-01,17,1199,59,12,0,none
acc_000083,2024-02-01,24,1230,104,8,0,none
acc_000083,2024-03-01,19,1239,99,6,0,none
acc_000083,2024-04-01,18,1218,104,9,0,none
acc_000083,2024-05-01,22,1197,49,7,0,none
acc_000083,2024-05-01,16,1210,108,10,0,none
acc_000083,2024-06-01,14,1222,78,9,0,none
acc_000084,2024-04-01,10,156,20,1,1,integration
acc_000084,2024-05-01,6,146,10,2,0,none
acc_000084,2024-05-01,11,154,17,1,0,none
acc_000084,2024-06-01,11,129,13,2,0,none
acc_000085,2023-12-01,16,184,29,3,1,product
acc_000085,2024-01-01,11,208,32,1,0,none
acc_000085,2024-02-01,9,201,34,2,0,none
acc_000085,2024-03-01,9,221,24,1,0,none
acc_000085,2024-04-01,12,183,13,1,0,none
acc_000085,2024-05-01,9,200,27,2,1,product
acc_000085,2024-05-01,14,214,42,1,0,none
acc_000085,2024-06-01,20,209,31,1,0,none
acc_000086,2023-08-01,6,172,8,1,1,product
acc_000086,2023-09-01,9,171,61,3,0,none
acc_000086,2023-10-01,9,180,13,3,0,none
acc_000086,2023-11-01,15,178,17,1,0,none
acc_000086,2023-12-01,15,157,21,1,0,none
acc_000086,2024-01-01,13,159,34,3,0,none
acc_000086,2024-02-01,11,152,33,1,0,none
acc_000086,2024-03-01,11,165,8,1,0,none
acc_000086,2024-04-01,3,181,38,1,1,product
acc_000086,2024-05-01,12,170,21,1,0,none
acc_000086,2024-05-01,13,164,35,1,0,none
acc_000086,2024-06-01,13,144,17,2,0,none
acc_000087,2024-02-01,27,4930,244,31,1,product
acc_000087,2024-03-01,26,5071,83,18,0,none
acc_000087,2024-04-01,15,4926,76,17,0,none
acc_000087,2024-05-01,22,4990,210,21,0,none
acc_000087,2024-05-01,17,5036,1341,23,0,none
acc_000087,2024-06-01,28,4893,183,21,0,none
acc_000088,2023-10-01,17,901,109,7,0,none
acc_000088,2023-11-01,16,974,23,9,0,none
acc_000088,2023-12-01,16,957,83,7,0,none
acc_000088,2024-01-01,11,935,74,10,0,none
acc_000088,2024-02-01,16,1017,73,7,0,none
acc_000088,2024-03-01,9,987,84,7,0,none
acc_000088,2024-04-01,13,1002,70,11,0,none
acc_000088,2024-05-01,15,919,153,8,0,none
acc_000088,2024-05-01,15,875,81,8,0,none
acc_000088,2024-06-01,10,941,11,6,0,none
acc_000089,2024-01-01,19,3993,1031,23,0,none
acc_000089,2024-02-01,23,3997,733,19,0,none
acc_000089,2024-03-01,27,3948,718,15,0,none
acc_000089,2024-04-01,16,3928,631,16,1,integration
acc_000089,2024-05-01,17,4019,406,27,0,none
acc_000089,2024-05-01,18,3971,496,16,0,none
acc_000089,2024-06-01,16,4084,484,22,0,none
acc_000090,2024-05-01,13,985,94,5,0,none
acc_000090,2024-05-01,15,976,71,5,0,none
acc_000090,2024-06-01,15,975,81,8,0,none
acc_000091,2024-05-01,21,924,46,4,0,none
acc_000091,2024-06-01,12,958,15,5,0,none
acc_000092,2024-04-01,14,201,34,3,0,none
acc_000092,2024-05-01,17,194,9,2,0,none
acc_000092,2024-05-01,11,202,3,2,1,product
acc_000092,2024-06-01,13,222,21,2,1,billing
acc_000093,2023-12-01,17,185,40,3,0,none
acc_000093,2024-01-01,16,200,28,1,0,none
acc_000093,2024-02-01,11,218,16,1,1,integration
acc_000093,2024-03-01,7,214,24,2,0,none
acc_000093,2024-04-01,10,201,20,1,1,integration
acc_000093,2024-05-01,8,196,20,3,0,none
acc_000093,2024-05-01,14,199,23,1,0,none
acc_000093,2024-06-01,15,191,3,1,0,none
acc_000094,2024-02-01,6,137,19,2,1,integration
acc_000094,2024-03-01,10,161,14,2,0,none
acc_000094,2024-04-01,13,171,34,3,0,none
acc_000094,2024-05-01,6,152,8,3,0,none
acc_000094,2024-05-01,8,168,10,1,0,none
acc_000094,2024-06-01,10,154,6,1,1,product
acc_000095,2024-03-01,7,129,21,3,1,billing
acc_000095,2024-04-01,6,112,3,2,0,none
acc_000095,2024-05-01,3,115,13,2,0,none
acc_000095,2024-05-01,4,127,10,1,0,none
acc_000095,2024-06-01,10,132,4,1,0,none
acc_000096,2023-10-01,15,187,75,3,0,none
acc_000096,2023-11-01,13,210,18,1,1,product
acc_000096,2023-12-01,15,192,3,1,0,none
acc_000096,2024-01-01,21,193,42,1,1,product
acc_000096,2024-02-01,17,163,25,1,0,none
acc_000096,2024-03-01,12,205,23,1,0,none
acc_000096,2024-04-01,8,197,20,1,0,none
acc_000096,2024-05-01,12,218,19,3,0,none
acc_000096,2024-05-01,14,216,23,3,0,none
acc_000096,2024-06-01,8,203,6,1,0,none
acc_000097,2023-05-01,5,112,10,2,1,integration
acc_000097,2023-06-01,6,108,3,2,0,none
acc_000097,2023-07-01,10,119,5,1,0,none
acc_000097,2023-08-01,10,128,11,1,1,product
acc_000097,2023-09-01,4,112,14,1,0,none
acc_000097,2023-10-01,3,115,0,1,0,none
acc_000097,2023-11-01,4,107,5,2,1,integration
acc_000097,2023-12-01,12,124,10,1,0,none
acc_000097,2024-01-01,7,126,9,1,1,billing
acc_000097,2024-02-01,6,155,8,2,0,none
acc_000097,2024-03-01,5,138,2,1,0,none
acc_000097,2024-04-01,6,119,3,1,0,none
acc_000097,2024-05-01,12,114,15,1,0,none
acc_000097,2024-05-01,5,110,7,2,0,none
acc_000097,2024-06-01,11,111,1,1,0,none
acc_000098,2024-06-01,9,175,10,2,0,none
acc_000099,2024-04-01,13,1217,92,9,0,none
acc_000099,2024-05-01,15,1239,94,8,0,none
acc_000099,2024-05-01,20,1313,96,15,0,none
acc_000099,2024-06-01,18,1175,93,9,0,none
acc_000100,2023-05-01,11,1212,350,15,0,none
acc_000100,2023-06-01,22,1147,175,14,0,none
acc_000100,2023-07-01,21,1168,87,5,0,none
acc_000100,2023-08-01,20,1209,173,9,0,none
acc_000100,2023-09-01,13,1209,279,11,0,none
acc_000100,2023-10-01,26,1239,30,8,0,none
acc_000100,2023-11-01,15,1162,103,8,0,none
acc_000100,2023-12-01,16,1210,91,8,0,none
acc_000100,2024-01-01,17,1210,157,10,0,none
acc_000100,2024-02-01,17,1214,95,10,0,none
acc_000100,2024-03-01,20,1198,17,8,0,none
acc_000100,2024-04-01,14,1174,143,5,0,none
acc_000100,2024-05-01,20,1212,129,9,0,none
acc_000100,2024-05-01,17,1224,129,8,1,product
acc_000100,2024-06-01,19,1136,153,10,0,none
acc_000101,2023-10-01,20,973,234,10,0,none
acc_000101,2023-11-01,17,962,72,6,0,none
acc_000101,2023-12-01,14,935,43,5,0,none
acc_000101,2024-01-01,15,913,77,8,0,none
acc_000101,2024-02-01,14,950,40,5,0,none
acc_000101,2024-03-01,13,968,89,9,1,product
acc_000101,2024-04-01,9,929,14,13,0,none
acc_000101,2024-05-01,11,928,30,10,0,none
acc_000101,2024-05-01,14,977,46,8,0,none
acc_000101,2024-06-01,19,996,67,9,0,none
acc_000102,2023-05-01,14,188,23,2,0,none
acc_000102,2023-06-01,12,181,15,3,0,none
acc_000102,2023-07-01,19,172,24,1,0,none
acc_000102,2023-08-01,10,193,22,3,0,none
acc_000102,2023-09-01,13,198,5,2,0,none
acc_000102,2023-10-01,11,223,73,1,0,none
acc_000102,2023-11-01,8,197,47,2,0,none
acc_000102,2023-12-01,14,181,10,2,0,none
acc_000102,2024-01-01,18,201,33,1,0,none
acc_000102,2024-02-01,10,223,31,1,0,none
acc_000102,2024-03-01,18,194,6,1,0,none
acc_000102,2024-04-01,15,185,35,1,0,none
acc_000102,2024-05-01,11,205,21,2,0,none
acc_000102,2024-05-01,15,197,22,2,0,none
acc_000102,2024-06-01,11,200,11,3,0,none
acc_000103,2024-05-01,13,161,23,1,0,none
acc_000103,2024-05-01,17,158,9,3,0,none
acc_000103,2024-06-01,12,165,5,1,0,none
acc_000104,2023-10-01,17,1180,142,5,0,none
acc_000104,2023-11-01,16,1256,60,7,0,none
acc_000104,2023-12-01,25,1160,55,9,0,none
acc_000104,2024-01-01,18,1180,39,7,0,none
acc_000104,2024-02-01,25,1167,42,6,0,none
acc_000104,2024-03-01,14,1191,142,9,0,none
acc_000104,2024-04-01,17,1193,183,12,0,none
acc_000104,2024-05-01,21,1181,101,9,1,product
acc_000104,2024-05-01,12,1159,19,11,0,none
acc_000104,2024-06-01,21,1233,123,9,0,none
acc_000105,2024-03-01,15,210,24,1,0,none
acc_000105,2024-04-01,15,203,17,1,0,none
acc_000105,2024-05-01,8,202,8,3,0,none
acc_000105,2024-05-01,13,192,3,1,0,none
acc_000105,2024-06-01,12,201,14,1,0,none
acc_000106,2023-09-01,16,205,31,1,0,none
acc_000106,2023-10-01,19,207,9,2,0,none
acc_000106,2023-11-01,7,212,26,1,0,none
acc_000106,2023-12-01,22,188,19,1,0,none
acc_000106,2024-01-01,6,202,22,1,0,none
acc_000106,2024-02-01,13,196,26,1,0,none
acc_000106,2024-03-01,8,200,6,2,0,none
acc_000106,2024-04-01,17,194,8,1,0,none
acc_000106,2024-05-01,13,212,23,2,0,none
acc_000106,2024-05-01,13,190,55,3,0,none
acc_000106,2024-06-01,14,180,44,1,0,none
acc_000107,2024-01-01,7,72,22,1,0,none
acc_000107,2024-02-01,3,36,5,1,1,integration
acc_000107,2024-03-01,1,45,0,2,1,product
acc_000107,2024-04-01,3,73,5,1,0,none
acc_000107,2024-05-01,5,85,11,1,0,none
acc_000107,2024-05-01,3,79,4,1,0,none
acc_000107,2024-06-01,5,85,3,1,1,product
acc_000108,2024-06-01,6,212,23,1,0,none
acc_000109,2024-03-01,12,194,38,1,0,none
acc_000109,2024-04-01,12,191,14,1,0,none
acc_000109,2024-05-01,13,179,3,1,0,none
acc_000109,2024-05-01,7,202,6,1,0,none
acc_000109,2024-06-01,8,214,16,1,0,none
acc_000110,2024-04-01,7,709,198,3,0,none
acc_000110,2024-05-01,9,728,56,3,0,none
acc_000110,2024-05-01,15,699,97,6,0,none
acc_000110,2024-06-01,14,724,109,5,0,none
acc_000111,2024-02-01,7,151,24,1,0,none
acc_000111,2024-03-01,11,175,8,1,0,none
acc_000111,2024-04-01,9,151,32,2,0,none
acc_000111,2024-05-01,10,157,16,2,0,none
acc_000111,2024-05-01,12,169,13,2,1,product
acc_000111,2024-06-01,5,155,23,3,1,product
acc_000112,2024-03-01,8,946,324,5,0,none
acc_000112,2024-04-01,20,929,129,6,1,billing
acc_000112,2024-05-01,15,947,170,5,0,none
acc_000112,2024-05-01,8,972,148,5,0,none
acc_000112,2024-06-01,15,946,21,2,1,integration
acc_000113,2023-08-01,13,660,167,5,1,product
acc_000113,2023-09-01,10,740,66,8,0,none
acc_000113,2023-10-01,13,718,104,2,0,none
acc_000113,2023-11-01,9,709,49,5,0,none
acc_000113,2023-12-01,4,712,107,8,0,none
acc_000113,2024-01-01,10,681,7,2,0,none
acc_000113,2024-02-01,7,689,46,2,0,none
acc_000113,2024-03-01,8,699,114,5,0,none
acc_000113,2024-04-01,12,741,72,5,0,none
acc_000113,2024-05-01,7,728,129,3,0,none
acc_000113,2024-05-01,10,757,179,7,0,none
acc_000113,2024-06-01,12,778,133,4,0,none
acc_000114,2023-11-01,5,114,28,3,0,none
acc_000114,2023-12-01,7,120,13,2,0,none
acc_000114,2024-01-01,7,120,11,1,0,none
acc_000114,2024-02-01,6,120,14,1,0,none
acc_000114,2024-03-01,6,133,3,1,0,none
acc_000114,2024-04-01,14,130,0,1,0,none
acc_000114,2024-05-01,3,128,6,1,1,billing
acc_000114,2024-05-01,8,119,5,3,0,none
acc_000114,2024-06-01,6,140,15,2,0,none
acc_000115,2024-02-01,16,3955,374,18,0,none
acc_000115,2024-03-01,13,4110,139,10,0,none
acc_000115,2024-04-01,25,3993,167,25,0,none
acc_000115,2024-05-01,14,4044,109,16,0,none
acc_000115,2024-05-01,10,4006,400,22,0,none
acc_000115,2024-06-01,26,4104,865,20,0,none
acc_000116,2023-08-01,20,1216,186,11,0,none
acc_000116,2023-09-01,19,1218,45,6,0,none
acc_000116,2023-10-01,12,1187,99,11,0,none
acc_000116,2023-11-01,19,1260,26,10,0,none
acc_000116,2023-12-01,14,1140,7,3,0,none
acc_000116,2024-01-01,16,1225,54,9,1,billing
acc_000116,2024-02-01,28,1238,74,13,0,none
acc_000116,2024-03-01,22,1217,57,12,0,none
acc_000116,2024-04-01,13,1207,50,11,0,none
acc_000116,2024-05-01,18,1157,26,12,0,none
acc_000116,2024-05-01,16,1153,38,12,0,none
acc_000116,2024-06-01,18,1236,58,10,0,none
acc_000117,2024-03-01,16,746,65,2,0,billing
acc_000117,2024-04-01,13,714,29,9,0,none
acc_000117,2024-05-01,9,709,47,3,0,none
acc_000117,2024-05-01,11,739,104,1,0,none
acc_000117,2024-06-01,14,686,48,4,0,none
acc_000118,2023-11-01,1,0,0,1,0,none
acc_000118,2023-12-01,1,0,0,1,0,none
acc_000118,2024-01-01,1,0,0,1,0,none
acc_000118,2024-02-01,1,0,0,1,1,product
acc_000118,2024-03-01,1,0,0,1,0,none
acc_000118,2024-04-01,1,0,0,1,0,none
acc_000118,2024-05-01,1,0,0,1,0,none
acc_000118,2024-05-01,1,0,0,1,0,none
acc_000118,2024-06-01,1,0,0,1,0,none
acc_000119,2024-05-01,6,151,7,2,0,none
acc_000119,2024-05-01,11,159,12,1,1,integration
acc_000119,2024-06-01,5,160,7,3,0,none
acc_000120,2023-06-01,4,752,198,3,1,product
acc_000120,2023-07-01,12,718,7,11,0,none
acc_000120,2023-08-01,9,722,6,3,0,none
acc_000120,2023-09-01,10,728,90,6,0,none
acc_000120,2023-10-01,11,753,125,3,0,none
acc_000120,2023-11-01,10,738,122,3,0,none
acc_000120,2023-12-01,13,700,42,4,1,product
acc_000120,2024-01-01,13,714,103,5,0,none
acc_000120,2024-02-01,10,719,56,4,0,none
acc_000120,2024-03-01,12,756,120,1,0,none
acc_000120,2024-04-01,12,710,16,6,0,none
acc_000120,2024-05-01,7,696,67,5,0,none
acc_000120,2024-05-01,14,720,56,4,0,none
acc_000120,2024-06-01,6,738,36,9,0,none
acc_000121,2023-05-01,7,719,60,3,1,integration
acc_000121,2023-06-01,7,715,67,4,1,product
acc_000121,2023-07-01,15,702,20,13,1,integration
acc_000121,2023-08-01,9,704,35,7,0,none
acc_000121,2023-09-01,9,666,69,6,0,none
acc_000121,2023-10-01,17,703,18,7,1,product
acc_000121,2023-11-01,11,765,38,5,1,product
acc_000121,2023-12-01,12,719,40,3,1,integration
acc_000121,2024-01-01,14,713,108,5,0,none
acc_000121,2024-02-01,11,705,74,12,0,none
acc_000121,2024-03-01,20,655,60,3,0,none
acc_000121,2024-04-01,13,770,55,5,0,none
acc_000121,2024-05-01,14,706,57,5,0,none
acc_000121,2024-05-01,11,712,56,4,1,integration
acc_000121,2024-06-01,9,688,41,6,0,none
acc_000122,2023-09-01,13,968,160,6,0,none
acc_000122,2023-10-01,9,892,34,3,1,product
acc_000122,2023-11-01,20,976,72,7,0,none
acc_000122,2023-12-01,14,982,59,10,0,none
acc_000122,2024-01-01,12,955,120,8,0,none
acc_000122,2024-02-01,20,960,17,7,0,none
acc_000122,2024-03-01,14,922,76,7,0,none
acc_000122,2024-04-01,11,941,24,8,0,none
acc_000122,2024-05-01,17,981,187,6,0,none
acc_000122,2024-05-01,22,958,68,7,0,none
acc_000122,2024-06-01,18,929,58,10,0,none
acc_000123,2024-05-01,6,159,30,1,0,none
acc_000123,2024-06-01,18,153,20,1,0,none
acc_000124,2023-09-01,12,178,8,3,0,none
acc_000124,2023-10-01,12,148,8,2,0,none
acc_000124,2023-11-01,18,169,39,2,0,none
acc_000124,2023-12-01,9,149,4,2,0,none
acc_000124,2024-01-01,11,150,3,1,0,none
acc_000124,2024-02-01,11,150,5,3,0,none
acc_000124,2024-03-01,8,173,17,1,0,none
acc_000124,2024-04-01,9,159,27,1,0,none
acc_000124,2024-05-01,11,169,3,2,0,none
acc_000124,2024-05-01,6,147,1,2,0,none
acc_000124,2024-06-01,9,173,8,1,1,product
acc_000125,2024-05-01,5,76,22,1,0,none
acc_000125,2024-06-01,2,36,2,1,0,none
acc_000126,2023-05-01,25,4890,146,27,0,none
acc_000126,2023-06-01,24,5003,98,25,0,none
acc_000126,2023-07-01,18,4974,147,24,0,none
acc_000126,2023-08-01,20,4894,229,26,0,none
acc_000126,2023-09-01,26,5010,212,29,0,none
acc_000126,2023-10-01,23,5066,456,28,1,product
acc_000126,2023-11-01,12,4908,27,15,0,none
acc_000126,2023-12-01,28,5013,382,22,0,none
acc_000126,2024-01-01,26,5014,67,25,0,none
acc_000126,2024-02-01,19,5110,313,20,0,none
acc_000126,2024-03-01,22,5036,85,29,0,none
acc_000126,2024-04-01,24,5062,718,20,1,integration
acc_000126,2024-05-01,23,5004,760,25,0,none
acc_000126,2024-05-01,28,5055,261,30,1,product
acc_000126,2024-06-01,27,4895,292,30,0,none
