account_id,account_name,plan_tier,vertical,company_size,acquisition_channel,integration_count,account_age_days,contract_value_aud,churned_90d,upgraded_90d
acc_001297,Hamilton-Smith,starter,revops,small,referral,2,453,4438.21,False,False
acc_001298,"Wilson, Smith and Cortez",starter,hr,mid,paid_search,2,290,3908.6,True,False
acc_001299,Avila PLC,starter,finance,small,referral,0,238,1435.65,False,False
acc_001300,Haynes Inc,starter,customer_success,large,paid_search,2,313,4668.51,False,False
acc_001301,Reilly-Rodriguez,pro,hr,mid,organic,4,185,16228.42,False,True
acc_001302,"Turner, Miller and Hubbard",starter,it_ops,mid,organic,2,102,2543.9,False,True
acc_001303,James-Short,enterprise,it_ops,mid,referral,2,496,79963.7,False,False
acc_001304,Wells PLC,starter,it_ops,large,outbound,2,364,4699.49,False,True
acc_001305,Taylor Group,starter,mixed,mid,outbound,2,459,3647.99,False,False
acc_001306,"Phillips, Walters and Evans",enterprise,it_ops,small,organic,3,174,34093.63,False,False
acc_001307,"Wong, Bernard and Smith",pro,revops,small,referral,3,92,20948.97,False,False
acc_001308,"Thomas, Williams and Armstrong",pro,mixed,large,paid_search,3,288,23233.51,False,False
acc_001309,Medina-Arroyo,starter,customer_success,small,paid_search,2,415,3747.91,False,False
acc_001310,Clark-Figueroa,starter,customer_success,small,paid_search,2,521,3358.25,False,False
acc_001311,"Cooper, Gutierrez and Brewer",starter,customer_success,mid,paid_search,2,273,1215.41,False,False
acc_001312,"Thomas, White and Jensen",starter,finance,mid,outbound,2,280,3944.87,False,False
acc_001313,Lee-White,pro,it_ops,mid,paid_search,2,45,22066.3,False,False
acc_001314,"Phelps, York and Randolph",pro,revops,small,partner,2,222,20894.4,False,False
acc_001315,"Murray, Dunn and Roberts",starter,finance,mid,outbound,2,34,1649.15,False,True
acc_001316,King and Sons,starter,finance,small,organic,2,418,2212.08,False,False
acc_001317,"Carpenter, Lynn and Howard",enterprise,hr,small,outbound,4,185,102757.3,False,False
acc_001318,"Rios, Garcia and Harvey",starter,mixed,large,paid_search,1,282,4456.23,False,False
acc_001319,Stewart Group,pro,hr,small,organic,2,232,7997.04,False,False
acc_001320,Jensen-Torres,starter,revops,small,paid_search,1,408,3236.55,True,False
acc_001321,"Hernandez, Knight and Aguirre",pro,revops,small,paid_search,2,63,8293.76,False,False
acc_001322,Jackson-Edwards,enterprise,it_ops,large,organic,3,170,47266.64,False,False
acc_001323,Joseph Ltd,pro,mixed,mid,outbound,1,159,18252.25,False,False
acc_001324,Hill-Ward,enterprise,finance,small,outbound,2,362,34667.65,False,False
acc_001325,"Quinn, Humphrey and Ford",enterprise,revops,large,paid_search,3,378,76646.57,False,False
acc_001326,Hampton-Tucker,starter,revops,small,organic,2,54,2200.56,False,False
acc_001327,Thompson PLC,starter,revops,small,paid_search,2,71,4368.35,False,False
acc_001328,Wilkinson and Sons,pro,mixed,small,outbound,2,520,7339.93,True,False
acc_001329,"Gonzalez, Gross and Sims",starter,finance,small,outbound,2,79,1300.34,False,False
acc_001330,"Jones, Smith and Hunter",starter,finance,mid,partner,2,460,2101.47,True,False
acc_001331,Hess PLC,starter,hr,small,paid_search,2,200,3070.83,False,False
acc_001332,Hammond-Lewis,starter,finance,mid,referral,1,78,3451.26,False,False
acc_001333,Arnold PLC,pro,finance,small,paid_search,0,190,22021.51,False,False
acc_001334,"Kennedy, Rowe and Diaz",pro,it_ops,small,organic,4,58,11426.48,True,False
acc_001335,Vance PLC,pro,finance,mid,outbound,0,180,21298.73,False,False
acc_001336,"Vincent, Anderson and Mason",starter,customer_success,small,organic,2,433,3575.01,False,False
acc_001337,Sanders PLC,starter,revops,mid,organic,1,347,1564.6,False,False
acc_001338,Bates PLC,pro,customer_success,small,outbound,1,330,9464.66,False,False
acc_001339,"Martin, Palmer and Griffin",starter,revops,small,organic,2,129,4455.73,False,False
acc_001340,Knight PLC,starter,revops,small,referral,2,347,2800.65,True,False
acc_001341,"Brennan, Thomas and Dennis",starter,it_ops,small,referral,2,253,3047.25,False,True
acc_001342,Williams-Juarez,pro,hr,mid,outbound,2,104,8653.36,False,False
acc_001343,Brown LLC,starter,hr,small,paid_search,2,330,3567.64,False,False
acc_001344,Williams and Sons,starter,hr,mid,outbound,2,57,2719.42,False,False
acc_001345,"Velez, Ward and Harrison",starter,hr,large,organic,2,204,1881.68,False,False
acc_001346,Keith-Williams,starter,customer_success,mid,outbound,0,466,3282.28,False,False
acc_001347,"Nguyen, Padilla and Boyd",enterprise,customer_success,small,paid_search,3,262,108849.49,False,False
acc_001348,Davenport-Baker,enterprise,revops,large,outbound,1,384,50724.66,False,False
acc_001349,"Hudson, Bennett and Gray",pro,hr,mid,partner,5,199,20530.88,False,False
acc_001350,"Valdez, Houston and Black",starter,revops,mid,paid_search,1,35,1465.43,False,False
acc_001351,Kaufman-Walker,starter,finance,small,paid_search,2,329,4485.75,False,False
acc_001352,Gomez-Parrish,starter,mixed,small,referral,1,142,4387.38,False,False
acc_001353,Sparks-Eaton,pro,hr,mid,paid_search,3,41,9169.39,False,False
acc_001354,Shaw and Sons,starter,finance,large,paid_search,1,365,4034.69,False,False
acc_001355,Martin-Jones,starter,mixed,small,paid_search,2,444,2540.46,False,False
acc_001356,"Campbell, Hernandez and Moore",starter,revops,mid,outbound,1,252,4362.2,False,False
acc_001357,"Love, Wilson and Hall",starter,finance,large,organic,2,128,3117.2,False,False
acc_001358,Cortez-Olson,pro,hr,small,outbound,1,501,6831.51,False,False
acc_001359,Mendoza-Garza,pro,finance,mid,organic,3,197,10449.09,False,False
acc_001360,"Whitaker, Johnson and Williams",pro,hr,small,outbound,3,329,21945.02,False,False
acc_001361,"Vargas, Taylor and Hunt",starter,finance,mid,outbound,2,63,1802.76,False,False
acc_001362,"Thomas, Jackson and Nielsen",starter,mixed,mid,referral,0,295,2871.36,False,True
acc_001363,"Mullen, Greene and Elliott",starter,hr,mid,organic,2,283,2905.53,False,False
acc_001364,Johns Ltd,pro,customer_success,mid,outbound,3,136,9951.47,False,False
acc_001365,"Nicholson, Valentine and Robinson",starter,it_ops,small,referral,2,485,2557.5,False,False
acc_001366,"Haney, Dillon and Jackson",starter,it_ops,small,paid_search,2,414,1502.5,False,False
acc_001367,Burke-Norton,starter,hr,mid,referral,1,348,2410.95,False,False
acc_001368,Hanson PLC,starter,revops,small,referral,2,169,2576.54,False,False
acc_001369,Jackson-Jennings,starter,hr,mid,referral,2,72,2260.26,False,False
acc_001370,Carlson-Jones,pro,revops,small,paid_search,1,146,7771.36,False,False
acc_001371,Cruz-Rodriguez,starter,finance,small,paid_search,1,198,2100.09,True,False
acc_001372,Mills PLC,pro,it_ops,large,paid_search,4,339,23963.92,False,False
acc_001373,"Barnes, Hernandez and Davis",enterprise,it_ops,mid,partner,1,34,99306.85,False,False
acc_001374,Valenzuela-Greene,starter,hr,large,partner,1,450,3287.83,False,False
acc_001375,"Gordon, Wilson and Olson",pro,revops,mid,organic,2,106,21578.39,False,False
acc_001376,Winters PLC,starter,customer_success,small,paid_search,2,330,4029.51,False,False
acc_001377,Prince Ltd,pro,customer_success,mid,organic,2,190,21224.43,False,False
acc_001378,"Reynolds, Fisher and Golden",starter,mixed,small,referral,2,466,3210.41,False,False
acc_001379,"Moreno, Perez and Lang",starter,revops,small,partner,1,34,2999.28,False,False
acc_001380,Bell-Ballard,pro,hr,small,referral,4,415,13260.64,False,False
acc_001381,"Johnston, Coleman and Scott",pro,revops,small,paid_search,4,432,6579.76,True,False
acc_001382,Kent Inc,starter,mixed,large,outbound,0,439,3370.81,False,True
acc_001383,George-Stephens,pro,it_ops,large,paid_search,2,230,7146.77,False,False
acc_001384,Lopez-Fletcher,starter,revops,small,partner,2,357,4421.08,False,True
acc_001385,Lane Inc,starter,finance,mid,paid_search,2,382,3372.11,False,False
acc_001386,"Smith, Pena and Watts",starter,finance,large,referral,1,135,2038.94,False,False
acc_001387,Ortiz-Rodriguez,pro,finance,small,outbound,4,117,11881.9,False,False
acc_001388,Pearson-King,enterprise,revops,large,paid_search,1,244,73042.6,False,False
acc_001389,"Henderson, Diaz and Hill",starter,mixed,large,paid_search,1,135,2315.13,False,False
acc_001390,"Sanders, Harris and Arnold",pro,customer_success,small,outbound,1,188,16574.86,False,False
acc_001391,"Olson, Wood and Peters",pro,customer_success,small,paid_search,4,103,14023.17,False,True
acc_001392,Hinton-Lane,pro,customer_success,small,referral,2,321,21826.31,False,False
acc_001393,"Sanders, Taylor and Shields",starter,revops,mid,referral,2,481,4508.03,False,False
acc_001394,Adkins Group,starter,it_ops,mid,referral,2,451,4115.95,False,False
acc_001395,"Avery, Garcia and Romero",starter,hr,large,organic,2,264,2584.79,False,False
acc_001396,Owen-Mendez,pro,customer_success,small,outbound,5,52,10314.51,False,False
acc_001397,"Mann, Martin and Oconnell",pro,hr,mid,referral,5,499,7201.39,False,False
acc_001398,Brock and Sons,pro,mixed,large,referral,1,420,15950.83,True,False
acc_001399,Frost-Graham,enterprise,finance,small,organic,2,196,66908.65,True,False
acc_001400,Baker LLC,starter,hr,small,paid_search,2,357,3700.15,False,False
acc_001401,Lynch Ltd,pro,revops,mid,organic,3,233,6679.94,False,False
acc_001402,Arias-Morales,starter,customer_success,small,outbound,0,267,2945.13,False,False
acc_001403,"Meyer, Dawson and Harper",starter,revops,small,partner,2,101,2894.84,False,False
acc_001404,Bowman Group,starter,finance,large,outbound,2,120,2258.92,False,True
acc_001405,Harris Ltd,pro,revops,small,organic,1,376,10918.54,False,False
acc_001406,"Mitchell, Johnson and Greene",starter,finance,mid,partner,1,302,1978.2,False,False
acc_001407,"Hale, Gilbert and Craig",pro,it_ops,mid,outbound,3,396,17880.73,False,False
acc_001408,Allen-Smith,starter,customer_success,small,outbound,0,54,3980.67,True,False
acc_001409,Miller LLC,pro,mixed,small,paid_search,2,76,6288.69,False,False
acc_001410,Gomez-Foster,starter,finance,mid,outbound,2,62,1994.04,False,True
acc_001411,"Gonzalez, Smith and Padilla",enterprise,it_ops,large,paid_search,5,115,33961.13,False,False
acc_001412,Dunn Ltd,pro,it_ops,small,outbound,0,349,9728.15,False,False
acc_001413,"Herman, Bailey and Richmond",pro,mixed,small,paid_search,5,212,11820.62,False,False
acc_001414,Perez-Mccarty,starter,customer_success,small,paid_search,1,142,1437.66,False,False
acc_001415,Spears-Andrews,pro,customer_success,small,paid_search,3,141,13399.74,False,True
acc_001416,Thompson-Hunter,pro,revops,large,organic,4,435,23829.56,False,True
acc_001417,"Jones, Phillips and Arroyo",pro,finance,large,outbound,4,532,17355.73,False,False
acc_001418,"Frye, Walter and Li",starter,mixed,mid,paid_search,2,119,3487.27,False,False
acc_001419,"Wright, Ramos and Bennett",enterprise,hr,large,referral,3,201,31588.39,False,False
acc_001420,Carrillo-Todd,enterprise,revops,mid,organic,0,287,82872.17,False,False
acc_001421,Maldonado-Mosley,enterprise,hr,mid,partner,4,188,51275.67,False,False
acc_001422,Olson LLC,starter,hr,small,paid_search,1,285,2267.81,False,False
acc_001423,Reyes and Sons,starter,hr,small,partner,1,336,4758.78,True,False
acc_001424,"Haynes, Mcbride and Gutierrez",starter,it_ops,small,referral,1,432,3937.78,False,False
acc_001425,Black-Smith,pro,mixed,mid,referral,1,42,10122.18,False,False
acc_001426,Wright-Davis,pro,hr,small,paid_search,5,499,17970.11,False,False
acc_001427,"Goodman, Peterson and Spencer",starter,customer_success,mid,outbound,2,225,3077.3,True,False
acc_001428,Woods LLC,starter,customer_success,small,referral,1,518,1892.88,True,False
acc_001429,Shannon LLC,pro,finance,small,paid_search,6,333,15879.25,False,False
acc_001430,Valentine Ltd,pro,hr,mid,referral,2,269,11606.33,False,False
acc_001431,Porter and Sons,pro,hr,small,paid_search,3,176,16375.59,False,False
acc_001432,Moss LLC,enterprise,hr,large,referral,1,516,117529.97,False,False
acc_001433,Perez and Sons,starter,finance,small,outbound,2,406,2760.35,False,False
acc_001434,"Kelly, Maxwell and Wilson",starter,mixed,mid,organic,1,248,4274.55,False,False
acc_001435,Lowe Ltd,pro,mixed,mid,paid_search,0,402,9162.59,False,False
acc_001436,Austin-Duran,starter,hr,small,outbound,2,276,1458.98,False,True
acc_001437,"Rubio, Charles and Watson",starter,revops,small,paid_search,2,36,4301.96,False,False
acc_001438,Vasquez-Galloway,pro,hr,small,referral,2,232,23468.87,False,False
acc_001439,"Melton, Henry and Joyce",starter,revops,mid,outbound,2,239,4386.0,False,False
acc_001440,"Ramirez, Walker and Ray",enterprise,finance,large,paid_search,2,420,69266.82,False,False
acc_001441,Fox Group,starter,mixed,mid,outbound,1,280,3485.93,False,False
acc_001442,Ayers-Johnson,starter,finance,small,referral,2,156,2072.47,False,False
acc_001443,Long-Parks,starter,it_ops,mid,outbound,2,387,3596.43,False,False
acc_001444,Bryant Inc,starter,customer_success,large,paid_search,2,156,3367.74,False,False
acc_001445,"Holmes, Stewart and Smith",enterprise,it_ops,small,organic,0,359,94044.85,False,False
acc_001446,"Clark, Carpenter and Nguyen",starter,customer_success,large,paid_search,1,495,1879.76,False,False
acc_001447,"Hensley, Lopez and Baker",starter,it_ops,small,referral,2,525,3119.52,False,False
acc_001448,Ruiz-Austin,enterprise,revops,mid,organic,2,503,95488.69,False,False
acc_001449,White-Coleman,starter,customer_success,mid,referral,2,103,2168.48,False,False
acc_001450,Haynes-Watson,starter,customer_success,mid,paid_search,1,116,4139.0,False,False
acc_001451,Ramirez-White,starter,finance,mid,outbound,2,365,2238.02,False,True
acc_001452,Krause Ltd,starter,finance,small,paid_search,2,279,1855.14,False,False
acc_001453,Olsen Ltd,enterprise,revops,mid,paid_search,3,60,97492.42,False,False
acc_001454,Brock-Peters,pro,finance,large,organic,2,255,17283.07,False,False
acc_001455,Gonzalez-Marsh,pro,it_ops,small,referral,7,223,8244.27,False,False
acc_001456,"Hernandez, Shaffer and Thompson",starter,finance,small,referral,1,419,1562.91,False,False
acc_001457,Taylor-Barry,starter,it_ops,small,outbound,0,535,1350.69,True,False
acc_001458,"Holmes, Le and Floyd",starter,it_ops,small,outbound,2,522,3940.91,True,False
acc_001459,King-Garrison,enterprise,revops,small,referral,2,219,91367.4,False,False
acc_001460,Ross Ltd,starter,hr,small,referral,2,234,2562.37,False,False
acc_001461,Brown LLC,starter,hr,small,paid_search,0,263,4333.95,False,False
acc_001462,Combs-Davis,starter,it_ops,large,paid_search,2,92,4328.42,False,False
acc_001463,"Cook, Ward and Castro",starter,customer_success,mid,referral,2,346,3670.27,False,False
acc_001464,Cooper-Jenkins,pro,revops,mid,paid_search,1,356,23235.85,True,False
acc_001465,Dillon-Mccarty,pro,finance,small,paid_search,2,443,19244.63,False,False
acc_001466,Ray Ltd,pro,hr,mid,organic,3,436,7464.65,False,True
acc_001467,"Ryan, Krause and Mitchell",starter,mixed,large,partner,2,468,3718.2,False,True
acc_001468,Nunez-Freeman,starter,revops,mid,organic,2,475,3072.2,False,False
acc_001469,"Griffin, Miller and Austin",pro,it_ops,mid,paid_search,1,437,7567.62,False,False
acc_001470,Welch-Thomas,pro,mixed,large,referral,4,488,14033.16,False,False
acc_001471,Davidson LLC,starter,customer_success,small,paid_search,2,415,4599.16,False,False
acc_001472,Welch-Duncan,pro,finance,large,paid_search,3,505,22721.41,False,False
acc_001473,Miller LLC,enterprise,it_ops,small,paid_search,3,273,115635.35,False,False
acc_001474,Edwards Ltd,pro,customer_success,large,outbound,2,281,7627.95,False,False
acc_001475,Page-Jacobs,pro,it_ops,large,organic,2,337,7164.01,False,False
acc_001476,Nelson-Wallace,starter,mixed,mid,organic,0,364,3511.57,True,False
acc_001477,Adkins-Meyer,pro,it_ops,mid,paid_search,1,89,11237.58,False,False
acc_001478,Gutierrez-White,starter,hr,mid,paid_search,2,512,1617.98,False,False
acc_001479,Martinez and Sons,starter,it_ops,large,outbound,2,30,2318.88,False,False
acc_001480,"King, Manning and Brady",pro,finance,small,referral,2,424,12570.43,False,False
acc_001481,Jackson Inc,pro,it_ops,mid,outbound,0,143,7918.55,False,False
acc_001482,Brown Group,starter,it_ops,small,organic,2,181,4213.98,False,True
acc_001483,"Brown, Wise and Warren",starter,revops,mid,paid_search,2,370,4256.86,False,False
acc_001484,Garcia PLC,pro,finance,small,outbound,2,382,8222.35,False,False
acc_001485,Miller Group,enterprise,customer_success,mid,organic,1,283,56234.56,False,False
acc_001486,Perez-Rojas,enterprise,finance,mid,paid_search,3,396,48955.18,False,False
acc_001487,Sims-Anderson,pro,it_ops,mid,paid_search,1,473,19968.7,False,False
acc_001488,Johnson Ltd,pro,customer_success,small,organic,3,497,21273.33,False,False
acc_001489,Dalton-Nguyen,enterprise,revops,small,outbound,3,537,61347.64,False,False
acc_001490,Mcdonald-Pitts,starter,finance,mid,referral,2,502,1902.33,False,False
acc_001491,Dunn-Taylor,pro,revops,small,organic,2,327,21585.4,False,False
acc_001492,"Ryan, Garza and Bryant",starter,mixed,small,outbound,2,325,1695.22,True,False
acc_001493,"Fields, Elliott and Mills",pro,hr,small,paid_search,1,413,9521.79,False,False
acc_001494,"Ferguson, Stout and Olson",pro,hr,large,paid_search,3,432,23792.72,False,False
acc_001495,Ballard Group,starter,mixed,small,organic,1,504,1402.79,True,False
acc_001496,Diaz-Green,starter,revops,large,paid_search,2,293,3540.35,False,False
acc_001497,Smith-Mills,pro,mixed,mid,referral,1,47,8138.45,False,False
acc_001498,Cooper Group,starter,hr,mid,paid_search,2,411,2551.34,False,False
acc_001499,"Smith, Weeks and Arroyo",pro,it_ops,mid,organic,3,472,20727.51,False,False
acc_001500,Evans-Cannon,starter,customer_success,small,paid_search,2,89,1497.49,False,False
acc_001501,Harper-Robles,starter,customer_success,mid,paid_search,0,323,4754.46,False,False
acc_001502,"Brooks, Jenkins and Castro",starter,customer_success,small,outbound,1,226,2943.09,False,False
acc_001503,Wright-Espinoza,pro,revops,mid,paid_search,2,62,18847.83,False,False
acc_001504,"Price, Gray and Baker",pro,revops,small,organic,4,231,16009.08,False,True
acc_001505,Garrett-Black,pro,it_ops,mid,outbound,2,329,15701.67,True,False
acc_001506,"Aguirre, Cohen and Mitchell",pro,customer_success,mid,paid_search,3,367,22156.84,False,False
acc_001507,"Patel, Adams and Lopez",starter,revops,small,outbound,2,439,2331.47,False,False
acc_001508,White LLC,starter,revops,mid,paid_search,2,161,4265.22,False,False
acc_001509,Walsh PLC,starter,mixed,mid,referral,0,308,1817.77,False,False
acc_001510,Nelson-Dean,enterprise,customer_success,small,paid_search,3,514,76749.88,True,False
acc_001511,Flores and Sons,pro,customer_success,small,outbound,1,385,11632.85,False,False
acc_001512,Booker Inc,enterprise,mixed,mid,outbound,5,382,38910.82,False,False
acc_001513,Compton LLC,pro,hr,small,referral,2,456,9873.83,False,False
acc_001514,Martinez-Gonzales,starter,revops,mid,paid_search,2,403,3440.33,False,False
acc_001515,Hall and Sons,starter,hr,small,partner,0,234,2841.84,True,False
acc_001516,Snyder LLC,enterprise,customer_success,large,paid_search,3,134,36350.22,False,False
acc_001517,Collins-Lloyd,pro,mixed,mid,paid_search,2,220,16145.56,False,False
acc_001518,Ford-Moody,pro,revops,small,organic,3,191,23864.08,False,True
acc_001519,Miller-Christensen,starter,finance,mid,paid_search,2,93,3113.29,False,False
acc_001520,Brown Group,pro,revops,small,paid_search,4,495,12003.31,False,True
acc_001521,Daniels and Sons,starter,it_ops,small,paid_search,2,223,4726.15,False,False
acc_001522,Huang LLC,starter,mixed,mid,paid_search,1,299,3821.98,True,False
acc_001523,Clayton-Martinez,starter,it_ops,mid,outbound,2,388,3259.77,False,False
acc_001524,"Wright, Wise and Ramos",starter,hr,small,paid_search,2,192,4607.44,False,True
acc_001525,"Vang, Gonzalez and Moss",starter,hr,mid,partner,1,302,3186.02,False,True
acc_001526,Boyd and Sons,enterprise,revops,mid,paid_search,0,381,76220.89,False,False
acc_001527,Price-Ali,starter,finance,small,organic,2,57,4506.39,False,False
acc_001528,Moore-Chandler,pro,hr,mid,outbound,4,244,18722.16,False,True
acc_001529,"Pineda, Meyer and King",starter,mixed,mid,outbound,2,171,4629.42,True,False
acc_001530,"Evans, Ward and Williams",pro,customer_success,large,paid_search,4,355,21442.59,False,True
acc_001531,"Robinson, Rodriguez and Chen",enterprise,revops,small,paid_search,3,70,36902.39,False,False
acc_001532,Smith-Bauer,starter,finance,mid,paid_search,2,176,3194.98,False,False
acc_001533,"Wilson, Mccormick and Smith",starter,it_ops,large,referral,2,290,4556.79,False,False
acc_001534,Perkins Ltd,starter,revops,mid,outbound,1,302,3712.38,True,False
acc_001535,Barker-Moore,starter,customer_success,large,organic,2,395,2729.92,True,False
acc_001536,Wright Group,pro,hr,large,outbound,4,501,20820.54,True,False
acc_001537,Parks LLC,enterprise,revops,mid,outbound,4,523,45167.91,False,False
acc_001538,"Brown, Kelly and Moore",enterprise,it_ops,large,paid_search,2,217,105546.8,False,False
acc_001539,"Moody, Martinez and Hall",pro,mixed,small,referral,1,221,23455.11,False,False
acc_001540,"Kramer, Sherman and Trujillo",starter,customer_success,large,organic,2,469,1624.32,True,False
acc_001541,Quinn-Smith,starter,hr,small,organic,2,321,2617.04,True,False
acc_001542,Howard-Taylor,enterprise,mixed,large,outbound,3,487,33188.62,False,False
acc_001543,Washington Group,starter,customer_success,mid,referral,2,345,2857.27,False,False
acc_001544,"Phillips, Terry and Lopez",starter,finance,small,organic,2,235,2476.32,False,False
acc_001545,Stephens LLC,starter,revops,small,outbound,2,108,2678.59,False,False
acc_001546,"Mcdonald, Dillon and George",enterprise,finance,mid,paid_search,1,270,65582.29,False,False
acc_001547,"Martin, Schmidt and Cole",starter,revops,small,organic,2,85,4761.73,False,False
acc_001548,Weaver-Gibson,pro,revops,small,organic,4,32,12466.26,False,True
acc_001549,"Hunter, Gross and Andrade",pro,finance,small,paid_search,5,232,13579.0,False,False
acc_001550,"Vincent, Parsons and Allen",starter,finance,mid,partner,2,521,3594.87,False,False
acc_001551,"Brown, Coffey and Fuentes",starter,revops,mid,organic,2,395,1658.76,False,False
acc_001552,Warren Group,pro,it_ops,small,organic,1,409,21175.13,False,False
acc_001553,"Moore, Campbell and Ortiz",starter,finance,small,paid_search,2,109,2438.83,False,False
acc_001554,Rodriguez-Mills,starter,customer_success,small,organic,2,249,4715.18,False,False
acc_001555,Williams and Sons,pro,revops,small,referral,1,419,13721.13,False,False
acc_001556,Russo and Sons,pro,customer_success,small,referral,2,88,21555.0,False,False
acc_001557,Washington Inc,enterprise,hr,mid,paid_search,1,391,100444.52,False,False
acc_001558,Duncan Group,starter,customer_success,mid,paid_search,2,467,3328.31,False,False
acc_001559,"Burns, Hanson and Garza",pro,hr,small,paid_search,3,537,9459.19,False,False
acc_001560,Diaz PLC,starter,finance,small,organic,2,224,2666.27,False,False
acc_001561,"Jones, Conrad and Clark",starter,customer_success,small,referral,2,275,1420.86,False,False
acc_001562,Hebert-Collier,starter,finance,small,referral,2,512,2463.69,False,False
acc_001563,Owen-Brown,starter,hr,small,paid_search,0,56,3577.55,True,False
acc_001564,"Paul, Zamora and Short",starter,hr,small,outbound,2,250,1865.42,True,False
acc_001565,"Brown, Jensen and Rice",enterprise,hr,small,paid_search,4,36,91466.54,False,False
acc_001566,"Jones, Torres and Blackburn",pro,finance,small,organic,4,410,20018.55,False,False
acc_001567,"Davis, Hardy and Schmidt",pro,hr,mid,paid_search,3,226,7570.16,False,False
acc_001568,Lee Ltd,starter,customer_success,mid,paid_search,0,525,4483.84,False,False
acc_001569,Hudson and Sons,pro,finance,mid,partner,1,68,22952.72,False,False
acc_001570,"Curry, Perry and Garcia",pro,hr,mid,organic,2,303,18973.85,False,False
acc_001571,"Ray, Craig and Park",starter,finance,mid,paid_search,2,479,3933.68,True,False
acc_001572,Andrade-Jackson,pro,revops,small,referral,3,352,18911.87,False,False
acc_001573,Pierce PLC,enterprise,finance,small,partner,2,287,101179.67,False,False
acc_001574,Sandoval-Ferguson,starter,hr,large,referral,0,519,3238.23,False,False
acc_001575,"Ramos, Gomez and Edwards",pro,customer_success,mid,referral,2,380,15584.46,False,False
acc_001576,Kirk-Gutierrez,pro,finance,small,outbound,5,317,20028.7,False,False
acc_001577,"Jordan, Swanson and Franklin",starter,hr,small,paid_search,0,141,3331.61,False,False
acc_001578,"Gardner, Brooks and Pierce",starter,mixed,mid,outbound,2,398,3090.26,True,False
acc_001579,"King, Nixon and West",starter,hr,mid,outbound,2,117,2006.15,False,False
acc_001580,Smith-Johnson,pro,hr,mid,partner,3,172,22690.46,False,False
acc_001581,Larson-Holmes,starter,it_ops,mid,paid_search,2,451,1955.9,False,False
acc_001582,Smith-Joyce,starter,customer_success,mid,partner,2,196,1499.69,False,False
acc_001583,Foley Inc,pro,revops,mid,referral,1,343,11308.12,False,False
acc_001584,"Short, Ellison and Dixon",enterprise,customer_success,small,referral,4,404,116870.47,False,False
acc_001585,"Howe, Moore and Johnson",starter,mixed,mid,partner,2,428,4580.46,False,False
acc_001586,Moore-Baker,pro,customer_success,mid,partner,4,161,21660.46,False,False
acc_001587,"Wright, Scott and Evans",pro,revops,mid,paid_search,2,167,9670.54,False,False
acc_001588,"Ross, Hardin and Navarro",pro,it_ops,small,referral,2,403,19073.15,False,False
acc_001589,"Nguyen, Olson and Freeman",starter,mixed,small,paid_search,2,124,4136.15,True,False
acc_001590,"Warner, Weiss and Davis",starter,revops,large,paid_search,2,174,1275.77,True,False
acc_001591,"Evans, Cross and Johnston",starter,finance,small,outbound,1,65,1716.68,False,False
acc_001592,Deleon LLC,starter,revops,mid,referral,2,400,3096.4,False,False
acc_001593,Hobbs-Hamilton,pro,it_ops,mid,referral,2,40,7980.64,False,False
acc_001594,Kane and Sons,starter,it_ops,large,paid_search,2,424,1500.94,False,False
acc_001595,"Delgado, Guzman and Smith",starter,customer_success,small,partner,2,520,4049.98,False,False
acc_001596,"Reyes, Torres and Williams",pro,it_ops,large,paid_search,2,101,14647.66,False,False
acc_001597,"Cunningham, Murphy and Wolfe",pro,revops,small,referral,3,109,10388.56,True,False
acc_001598,Williams Ltd,pro,hr,mid,paid_search,3,52,7850.68,False,True
acc_001599,Maddox-Mullins,starter,revops,large,paid_search,2,497,2007.53,False,False
acc_001600,"Wagner, Walker and Roberts",starter,revops,small,referral,1,501,4364.36,True,False
acc_001601,Hernandez-Rogers,starter,mixed,mid,paid_search,2,116,4766.76,False,False
acc_001602,Duncan-Williams,starter,mixed,small,paid_search,2,200,1626.06,False,True
acc_001603,Baker-Ross,enterprise,mixed,large,outbound,0,121,68576.56,False,False
acc_001604,Ayala-Anderson,starter,finance,small,partner,2,381,2285.63,False,False
acc_001605,Castillo and Sons,pro,hr,small,partner,2,368,12644.02,False,False
acc_001606,Foster-Duncan,starter,mixed,mid,organic,1,471,4559.14,False,False
acc_001607,"Gilbert, Fitzgerald and Sanchez",starter,customer_success,small,referral,1,399,4068.66,False,True
acc_001608,Adams Group,enterprise,it_ops,small,referral,1,402,55062.85,False,False
acc_001609,Cohen-Johnston,starter,mixed,small,referral,2,193,2979.14,True,False
acc_001610,Powers Group,starter,mixed,mid,outbound,0,100,4087.71,False,False
acc_001611,Bailey-Flores,pro,hr,small,referral,1,303,14866.83,False,False
acc_001612,"Rios, Carrillo and Jackson",pro,hr,small,organic,1,299,16401.78,False,False
acc_001613,Jensen-Branch,pro,customer_success,mid,paid_search,2,31,9659.03,False,False
acc_001614,Hanson-Alexander,pro,hr,mid,paid_search,2,86,7072.39,False,False
acc_001615,Gonzalez LLC,starter,it_ops,large,organic,1,180,2857.4,False,False
acc_001616,Todd Inc,pro,revops,large,referral,1,137,20900.79,False,False
acc_001617,Singh and Sons,starter,finance,large,organic,1,223,3839.09,False,False
acc_001618,"Mcintosh, Melton and Wilkins",pro,revops,small,paid_search,7,327,7327.87,True,False
