event_id,user_id,account_id,feature_name,training_type,event_type,timestamp
evt_00000307,usr_0000042,acc_000006,certification_tracker,compliance,used,2024-10-20 13:11:18
evt_00000308,usr_0000042,acc_000006,certification_tracker,onboarding,used,2024-08-05 19:13:23
evt_00000309,usr_0000043,acc_000006,audit_report,skills,blocked,2024-09-04 12:35:36
evt_00000310,usr_0000043,acc_000006,course_builder,skills,used,2024-10-01 17:17:10
evt_00000311,usr_0000044,acc_000006,certification_tracker,safety,used,2024-08-24 10:27:48
evt_00000312,usr_0000044,acc_000006,certification_tracker,compliance,used,2024-12-29 03:24:16
evt_00000313,usr_0000043,acc_000006,course_builder,compliance,used,2025-01-04 13:28:23
evt_00000314,usr_0000042,acc_000006,course_builder,compliance,used,2024-08-27 21:03:34
evt_00000315,usr_0000042,acc_000006,course_builder,safety,used,2025-02-08 08:25:57
evt_00000316,usr_0000044,acc_000006,certification_tracker,onboarding,used,2024-09-28 05:04:46
evt_00000317,usr_0000043,acc_000006,course_builder,compliance,used,2024-09-09 20:39:10
evt_00000318,usr_0000044,acc_000006,certification_tracker,compliance,used,2024-07-07 03:13:50
evt_00000319,usr_0000042,acc_000006,hris_sync,,blocked,2024-12-11 08:57:10
evt_00000320,usr_0000044,acc_000006,certification_tracker,compliance,used,2025-02-14 02:28:13
evt_00000321,usr_0000043,acc_000006,course_builder,safety,used,2024-12-28 10:40:40
evt_00000322,usr_0000043,acc_000006,reminder_automation,,blocked,2024-10-27 10:32:28
evt_00000323,usr_0000042,acc_000006,audit_report,compliance,abandoned,2024-11-28 13:20:40
evt_00000324,usr_0000043,acc_000006,custom_branding,,blocked,2024-12-05 14:50:37
evt_00000325,usr_0000042,acc_000006,audit_report,onboarding,blocked,2024-09-13 00:40:36
evt_00000326,usr_0000042,acc_000006,bulk_assign,skills,abandoned,2024-10-22 11:20:06
evt_00000327,usr_0000043,acc_000006,course_builder,skills,used,2024-10-27 00:50:52
evt_00000328,usr_0000043,acc_000006,certification_tracker,compliance,used,2024-10-11 13:38:18
evt_00000329,usr_0000042,acc_000006,reminder_automation,,blocked,2024-09-07 02:39:56
evt_00000330,usr_0000042,acc_000006,reminder_automation,,blocked,2024-08-19 23:34:28
evt_00000331,usr_0000043,acc_000006,course_builder,skills,used,2024-07-01 15:58:28
evt_00000332,usr_0000043,acc_000006,reminder_automation,,blocked,2024-08-07 23:42:59
evt_00000333,usr_0000043,acc_000006,hris_sync,,blocked,2025-02-19 04:54:05
evt_00000334,usr_0000044,acc_000006,certification_tracker,compliance,used,2024-08-17 22:27:21
evt_00000335,usr_0000044,acc_000006,certification_tracker,compliance,used,2024-08-11 19:45:18
evt_00000336,usr_0000042,acc_000006,certification_tracker,skills,used,2024-12-13 13:26:21
evt_00000337,usr_0000043,acc_000006,certification_tracker,safety,used,2024-07-08 15:15:11
evt_00000338,usr_0000044,acc_000006,certification_tracker,compliance,used,2024-12-09 06:15:05
evt_00000339,usr_0000044,acc_000006,certification_tracker,onboarding,used,2024-07-27 13:50:50
evt_00000340,usr_0000043,acc_000006,hris_sync,,blocked,2024-10-08 14:52:07
evt_00000341,usr_0000046,acc_000007,course_builder,safety,used,2023-07-31 05:24:42
evt_00000342,usr_0000045,acc_000007,reminder_automation,,blocked,2023-12-24 01:53:56
evt_00000343,usr_0000047,acc_000007,course_builder,compliance,abandoned,2023-10-17 21:11:10
evt_00000344,usr_0000047,acc_000007,certification_tracker,skills,used,2023-12-02 03:56:22
evt_00000345,usr_0000045,acc_000007,audit_report,compliance,blocked,2024-11-26 18:32:09
evt_00000346,usr_0000047,acc_000007,hris_sync,,abandoned,2023-12-02 05:49:45
evt_00000347,usr_0000047,acc_000007,audit_report,onboarding,blocked,2024-11-01 18:45:32
evt_00000348,usr_0000046,acc_000007,course_builder,compliance,used,2023-11-05 16:36:26
evt_00000349,usr_0000045,acc_000007,sso_login,,blocked,2024-06-14 08:06:53
evt_00000350,usr_0000046,acc_000007,certification_tracker,compliance,used,2024-04-27 09:50:37
evt_00000351,usr_0000046,acc_000007,certification_tracker,compliance,used,2025-01-23 03:40:36
evt_00000352,usr_0000046,acc_000007,certification_tracker,compliance,used,2024-11-16 17:36:41
evt_00000353,usr_0000046,acc_000007,certification_tracker,compliance,used,2024-07-07 21:01:45
evt_00000354,usr_0000046,acc_000007,course_builder,onboarding,used,2024-08-29 22:18:30
evt_00000355,usr_0000047,acc_000007,course_builder,onboarding,abandoned,2024-08-25 18:34:31
evt_00000356,usr_0000045,acc_000007,bulk_assign,onboarding,blocked,2023-12-25 18:32:05
evt_00000357,usr_0000046,acc_000007,certification_tracker,safety,used,2024-08-16 23:28:48
evt_00000358,usr_0000046,acc_000007,certification_tracker,safety,used,2023-09-02 11:46:40
evt_00000359,usr_0000045,acc_000007,certification_tracker,compliance,used,2023-07-25 10:58:00
evt_00000360,usr_0000047,acc_000007,certification_tracker,safety,used,2023-08-15 16:15:15
evt_00000361,usr_0000045,acc_000007,course_builder,onboarding,used,2025-01-24 03:47:43
evt_00000362,usr_0000047,acc_000007,sso_login,,blocked,2024-03-15 20:55:18
evt_00000363,usr_0000045,acc_000007,certification_tracker,compliance,used,2024-11-21 06:58:26
evt_00000364,usr_0000045,acc_000007,hris_sync,,blocked,2024-10-20 10:29:41
evt_00000365,usr_0000047,acc_000007,hris_sync,,blocked,2023-12-23 00:35:36
evt_00000366,usr_0000045,acc_000007,custom_branding,,blocked,2024-02-21 02:18:43
evt_00000367,usr_0000045,acc_000007,hris_sync,,blocked,2023-07-25 21:43:08
evt_00000368,usr_0000046,acc_000007,certification_tracker,skills,used,2024-08-10 11:29:24
evt_00000369,usr_0000047,acc_000007,hris_sync,,blocked,2023-08-10 15:53:34
evt_00000370,usr_0000045,acc_000007,reminder_automation,,blocked,2023-07-11 19:37:31
evt_00000371,usr_0000046,acc_000007,certification_tracker,safety,used,2023-07-24 05:21:43
evt_00000372,usr_0000045,acc_000007,hris_sync,,blocked,2024-04-26 21:44:55
evt_00000373,usr_0000046,acc_000007,certification_tracker,compliance,used,2023-11-22 05:14:55
evt_00000374,usr_0000047,acc_000007,bulk_assign,compliance,abandoned,2023-12-17 16:16:06
evt_00000375,usr_0000045,acc_000007,custom_branding,,abandoned,2024-04-07 00:25:55
evt_00000376,usr_0000046,acc_000007,certification_tracker,compliance,used,2024-11-22 02:29:17
evt_00000377,usr_0000046,acc_000007,certification_tracker,skills,used,2024-08-23 08:42:43
evt_00000378,usr_0000045,acc_000007,course_builder,onboarding,used,2024-03-20 07:51:02
evt_00000379,usr_0000045,acc_000007,audit_report,compliance,blocked,2024-09-21 23:02:57
evt_00000380,usr_0000045,acc_000007,audit_report,onboarding,blocked,2023-07-27 05:31:10
evt_00000381,usr_0000046,acc_000007,course_builder,onboarding,used,2024-03-22 01:51:03
evt_00000382,usr_0000045,acc_000007,bulk_assign,onboarding,blocked,2024-10-30 13:10:37
evt_00000383,usr_0000046,acc_000007,certification_tracker,skills,used,2023-09-24 13:30:11
evt_00000384,usr_0000046,acc_000007,certification_tracker,compliance,used,2025-02-02 06:07:55
evt_00000385,usr_0000045,acc_000007,course_builder,compliance,used,2024-03-22 18:31:02
evt_00000386,usr_0000047,acc_000007,audit_report,onboarding,blocked,2024-11-21 14:42:48
evt_00000387,usr_0000046,acc_000007,certification_tracker,compliance,used,2023-08-01 04:15:21
evt_00000388,usr_0000046,acc_000007,certification_tracker,onboarding,used,2024-11-07 19:51:03
evt_00000389,usr_0000046,acc_000007,certification_tracker,compliance,used,2024-08-05 11:55:32
evt_00000390,usr_0000046,acc_000007,course_builder,onboarding,abandoned,2024-05-31 21:23:32
evt_00000391,usr_0000045,acc_000007,hris_sync,,abandoned,2024-10-13 22:38:27
evt_00000392,usr_0000045,acc_000007,audit_report,skills,abandoned,2023-09-30 23:15:08
evt_00000393,usr_0000047,acc_000007,certification_tracker,onboarding,used,2023-09-16 03:50:55
evt_00000394,usr_0000047,acc_000007,custom_branding,,abandoned,2024-09-02 18:53:05
evt_00000395,usr_0000046,acc_000007,certification_tracker,safety,used,2023-08-20 12:22:19
evt_00000396,usr_0000045,acc_000007,bulk_assign,onboarding,blocked,2023-10-26 10:15:16
evt_00000397,usr_0000045,acc_000007,hris_sync,,blocked,2024-09-30 03:59:29
evt_00000398,usr_0000047,acc_000007,audit_report,onboarding,blocked,2024-02-05 17:42:40
evt_00000399,usr_0000045,acc_000007,audit_report,onboarding,blocked,2024-11-19 01:30:42
evt_00000400,usr_0000045,acc_000007,audit_report,compliance,blocked,2024-06-14 21:59:18
evt_00000401,usr_0000046,acc_000007,certification_tracker,compliance,used,2025-01-01 20:33:52
evt_00000402,usr_0000047,acc_000007,bulk_assign,compliance,blocked,2024-07-17 07:41:28
evt_00000403,usr_0000047,acc_000007,course_builder,onboarding,used,2024-07-24 00:28:12
evt_00000404,usr_0000047,acc_000007,certification_tracker,compliance,used,2023-06-28 07:28:09
evt_00000405,usr_0000046,acc_000007,certification_tracker,safety,used,2025-01-27 14:21:50
evt_00000406,usr_0000045,acc_000007,audit_report,safety,blocked,2023-09-21 15:32:57
evt_00000407,usr_0000046,acc_000007,certification_tracker,skills,used,2024-10-11 13:16:14
evt_00000408,usr_0000045,acc_000007,certification_tracker,compliance,abandoned,2024-02-17 07:02:36
evt_00000409,usr_0000045,acc_000007,custom_branding,,blocked,2023-11-09 11:38:35
evt_00000410,usr_0000045,acc_000007,hris_sync,,blocked,2024-06-08 23:15:38
evt_00000411,usr_0000045,acc_000007,custom_branding,,blocked,2024-04-26 03:46:50
evt_00000412,usr_0000053,acc_000008,certification_tracker,onboarding,abandoned,2025-02-26 14:28:16
evt_00000413,usr_0000049,acc_000008,custom_branding,,blocked,2025-02-19 18:21:45
evt_00000414,usr_0000048,acc_000008,sso_login,,blocked,2025-02-23 06:59:24
evt_00000415,usr_0000052,acc_000008,certification_tracker,compliance,used,2024-12-15 03:16:54
evt_00000416,usr_0000053,acc_000008,course_builder,safety,used,2025-01-15 22:48:09
evt_00000417,usr_0000053,acc_000008,course_builder,compliance,used,2025-02-27 04:18:32
evt_00000418,usr_0000053,acc_000008,certification_tracker,safety,used,2025-01-16 13:03:03
evt_00000419,usr_0000052,acc_000008,bulk_assign,safety,blocked,2025-01-31 14:32:43
evt_00000420,usr_0000053,acc_000008,certification_tracker,safety,abandoned,2024-12-26 17:48:00
evt_00000421,usr_0000048,acc_000008,audit_report,safety,abandoned,2024-12-24 11:59:07
evt_00000422,usr_0000053,acc_000008,course_builder,compliance,abandoned,2025-02-11 23:43:47
evt_00000423,usr_0000052,acc_000008,audit_report,compliance,blocked,2025-01-25 16:04:18
evt_00000424,usr_0000053,acc_000008,certification_tracker,skills,used,2024-12-04 04:20:34
evt_00000425,usr_0000052,acc_000008,course_builder,compliance,used,2025-01-04 10:56:54
evt_00000426,usr_0000051,acc_000008,custom_branding,,blocked,2025-01-08 08:58:08
evt_00000427,usr_0000050,acc_000008,certification_tracker,safety,used,2025-02-05 20:11:23
evt_00000428,usr_0000049,acc_000008,audit_report,compliance,blocked,2024-12-03 10:23:48
evt_00000429,usr_0000048,acc_000008,sso_login,,blocked,2025-01-18 06:06:14
evt_00000430,usr_0000053,acc_000008,certification_tracker,onboarding,used,2025-01-23 09:10:55
evt_00000431,usr_0000050,acc_000008,certification_tracker,compliance,used,2025-02-18 05:24:40
evt_00000432,usr_0000050,acc_000008,course_builder,onboarding,abandoned,2024-12-08 16:05:21
evt_00000433,usr_0000049,acc_000008,sso_login,,blocked,2025-02-03 15:42:28
evt_00000434,usr_0000049,acc_000008,audit_report,compliance,blocked,2025-02-26 18:03:38
evt_00000435,usr_0000053,acc_000008,certification_tracker,safety,abandoned,2025-01-05 09:41:43
evt_00000436,usr_0000049,acc_000008,bulk_assign,onboarding,abandoned,2025-02-21 07:08:41
evt_00000437,usr_0000053,acc_000008,certification_tracker,compliance,used,2024-11-30 13:14:44
evt_00000438,usr_0000048,acc_000008,bulk_assign,safety,blocked,2024-12-25 18:50:56
evt_00000439,usr_0000053,acc_000008,certification_tracker,safety,used,2025-01-29 08:51:26
evt_00000440,usr_0000050,acc_000008,certification_tracker,compliance,used,2024-12-04 09:09:27
evt_00000441,usr_0000049,acc_000008,course_builder,compliance,used,2025-02-25 01:59:24
evt_00000442,usr_0000052,acc_000008,course_builder,compliance,used,2025-02-18 06:31:21
evt_00000443,usr_0000049,acc_000008,hris_sync,,abandoned,2025-02-22 05:22:34
evt_00000444,usr_0000051,acc_000008,hris_sync,,abandoned,2025-02-16 20:48:05
evt_00000445,usr_0000060,acc_000009,certification_tracker,safety,used,2024-09-10 14:16:58
evt_00000446,usr_0000061,acc_000009,certification_tracker,skills,used,2023-02-26 22:01:29
evt_00000447,usr_0000069,acc_000009,certification_tracker,onboarding,used,2023-03-17 23:00:23
evt_00000448,usr_0000074,acc_000009,certification_tracker,safety,used,2024-02-05 20:52:43
evt_00000449,usr_0000066,acc_000009,course_builder,compliance,used,2025-01-01 19:13:07
evt_00000450,usr_0000073,acc_000009,sso_login,,blocked,2023-06-13 18:56:40
evt_00000451,usr_0000059,acc_000009,certification_tracker,compliance,used,2024-09-20 02:45:19
evt_00000452,usr_0000054,acc_000009,sso_login,,blocked,2023-09-18 08:57:00
evt_00000453,usr_0000065,acc_000009,certification_tracker,compliance,abandoned,2023-04-19 17:45:17
evt_00000454,usr_0000063,acc_000009,course_builder,safety,used,2024-05-31 06:17:09
evt_00000455,usr_0000060,acc_000009,course_builder,safety,abandoned,2024-02-17 07:06:55
evt_00000456,usr_0000055,acc_000009,certification_tracker,compliance,used,2025-01-02 08:35:38
evt_00000457,usr_0000071,acc_000009,course_builder,safety,used,2025-02-08 14:15:00
evt_00000458,usr_0000072,acc_000009,certification_tracker,compliance,used,2024-07-06 13:03:47
evt_00000459,usr_0000062,acc_000009,certification_tracker,safety,used,2023-04-16 11:29:52
evt_00000460,usr_0000069,acc_000009,certification_tracker,skills,used,2023-09-07 00:50:58
evt_00000461,usr_0000057,acc_000009,certification_tracker,onboarding,abandoned,2024-06-21 00:37:33
evt_00000462,usr_0000074,acc_000009,certification_tracker,compliance,used,2024-09-23 20:20:32
evt_00000463,usr_0000058,acc_000009,certification_tracker,compliance,used,2023-11-09 13:05:22
evt_00000464,usr_0000064,acc_000009,certification_tracker,compliance,used,2023-04-12 00:48:49
evt_00000465,usr_0000054,acc_000009,reminder_automation,,used,2024-01-18 08:47:38
evt_00000466,usr_0000056,acc_000009,course_builder,compliance,used,2024-02-17 19:26:15
evt_00000467,usr_0000064,acc_000009,certification_tracker,compliance,used,2024-01-04 16:30:47
evt_00000468,usr_0000056,acc_000009,certification_tracker,compliance,used,2023-06-16 07:08:40
evt_00000469,usr_0000066,acc_000009,course_builder,safety,used,2024-05-04 17:01:09
evt_00000470,usr_0000061,acc_000009,certification_tracker,compliance,used,2025-02-06 17:19:00
evt_00000471,usr_0000069,acc_000009,certification_tracker,compliance,used,2023-09-15 08:16:04
evt_00000472,usr_0000074,acc_000009,certification_tracker,safety,used,2024-07-18 03:59:53
evt_00000473,usr_0000068,acc_000009,certification_tracker,onboarding,used,2024-07-02 17:45:57
evt_00000474,usr_0000060,acc_000009,course_builder,compliance,abandoned,2023-03-18 01:53:13
evt_00000475,usr_0000069,acc_000009,certification_tracker,safety,used,2025-01-20 15:28:54
evt_00000476,usr_0000071,acc_000009,course_builder,compliance,used,2024-07-08 05:07:26
evt_00000477,usr_0000065,acc_000009,course_builder,onboarding,used,2023-12-27 21:51:23
evt_00000478,usr_0000054,acc_000009,sso_login,,blocked,2023-06-14 09:38:37
evt_00000479,usr_0000060,acc_000009,certification_tracker,compliance,used,2025-02-24 02:42:31
evt_00000480,usr_0000054,acc_000009,reminder_automation,,abandoned,2023-03-21 20:14:39
evt_00000481,usr_0000057,acc_000009,certification_tracker,skills,used,2023-06-25 17:41:01
evt_00000482,usr_0000066,acc_000009,course_builder,safety,used,2022-12-12 00:45:48
evt_00000483,usr_0000067,acc_000009,certification_tracker,safety,used,2024-08-01 15:47:56
evt_00000484,usr_0000069,acc_000009,certification_tracker,safety,used,2024-12-03 13:51:44
evt_00000485,usr_0000068,acc_000009,certification_tracker,onboarding,used,2023-10-02 23:06:37
evt_00000486,usr_0000057,acc_000009,certification_tracker,onboarding,used,2023-11-04 04:56:29
evt_00000487,usr_0000063,acc_000009,certification_tracker,onboarding,used,2023-01-19 20:44:33
evt_00000488,usr_0000071,acc_000009,certification_tracker,skills,used,2023-04-13 12:32:43
evt_00000489,usr_0000069,acc_000009,certification_tracker,onboarding,used,2025-02-22 09:07:54
evt_00000490,usr_0000072,acc_000009,certification_tracker,compliance,used,2024-01-15 16:22:09
evt_00000491,usr_0000066,acc_000009,audit_report,safety,used,2023-05-10 09:47:13
evt_00000492,usr_0000064,acc_000009,course_builder,onboarding,used,2023-10-06 18:36:56
evt_00000493,usr_0000074,acc_000009,certification_tracker,compliance,used,2023-02-23 19:38:10
evt_00000494,usr_0000073,acc_000009,course_builder,safety,used,2025-02-07 23:53:44
evt_00000495,usr_0000058,acc_000009,certification_tracker,skills,used,2023-07-18 17:11:41
evt_00000496,usr_0000056,acc_000009,certification_tracker,compliance,used,2023-03-19 18:40:21
evt_00000497,usr_0000070,acc_000009,certification_tracker,compliance,abandoned,2023-10-20 13:09:54
evt_00000498,usr_0000074,acc_000009,certification_tracker,compliance,used,2023-08-14 07:15:09
evt_00000499,usr_0000064,acc_000009,certification_tracker,skills,abandoned,2024-08-15 02:35:27
evt_00000500,usr_0000069,acc_000009,course_builder,compliance,used,2023-05-14 05:37:04
evt_00000501,usr_0000066,acc_000009,audit_report,safety,used,2023-05-12 18:37:14
evt_00000502,usr_0000071,acc_000009,certification_tracker,onboarding,used,2023-12-28 22:54:56
evt_00000503,usr_0000055,acc_000009,certification_tracker,compliance,used,2023-04-12 19:49:51
evt_00000504,usr_0000072,acc_000009,certification_tracker,safety,abandoned,2024-06-07 21:32:37
evt_00000505,usr_0000074,acc_000009,certification_tracker,compliance,used,2025-02-13 01:47:37
evt_00000506,usr_0000067,acc_000009,certification_tracker,onboarding,used,2024-12-09 22:46:26
