account_id,month,courses_assigned,courses_completed,overdue_certifications,seats_used,support_tickets,support_ticket_category
acc_000052,2024-04-01,197,148,26,9,0,none
acc_000052,2024-05-01,146,139,12,6,0,none
acc_000052,2024-06-01,112,110,12,8,0,none
acc_000052,2024-07-01,124,121,10,6,0,none
acc_000052,2024-08-01,160,158,4,8,1,product
acc_000052,2024-09-01,182,180,13,6,0,none
acc_000052,2024-10-01,234,231,28,6,0,none
acc_000052,2024-11-01,114,101,7,9,0,none
acc_000052,2024-12-01,111,99,6,9,0,none
acc_000052,2024-12-01,112,88,16,9,0,none
acc_000052,2025-01-01,151,146,22,5,0,none
acc_000052,2025-03-01,197,175,28,5,0,none
acc_000053,2024-01-01,27,16,0,2,0,none
acc_000053,2024-02-01,30,18,1,4,0,none
acc_000053,2024-03-01,33,19,9,4,1,none
acc_000053,2024-04-01,37,23,2,2,0,none
acc_000053,2024-05-01,24,15,2,2,1,none
acc_000053,2024-06-01,25,12,0,3,1,none
acc_000053,2024-07-01,24,13,5,2,1,none
acc_000053,2024-08-01,29,15,4,3,0,none
acc_000053,2024-09-01,48,25,9,4,1,integration
acc_000053,2024-10-01,50,25,7,4,1,product
acc_000053,2024-11-01,26,15,8,4,1,none
acc_000053,2024-12-01,31,18,8,4,1,none
acc_000053,2024-12-01,31,19,7,2,1,none
acc_000053,2025-01-01,6,3,0,1,0,none
acc_000053,2025-03-01,19,11,2,2,0,none
acc_000054,2024-01-01,102,73,12,4,0,none
acc_000054,2024-02-01,78,57,2,4,0,none
acc_000054,2024-03-01,180,129,21,3,0,none
acc_000054,2024-04-01,138,85,19,4,0,none
acc_000054,2024-05-01,87,59,7,2,0,none
acc_000054,2024-06-01,99,80,3,3,0,none
acc_000054,2024-07-01,84,64,2,4,0,none
acc_000054,2024-08-01,113,84,12,2,0,none
acc_000054,2024-09-01,121,83,6,2,0,none
acc_000054,2024-10-01,150,105,9,3,0,none
acc_000054,2024-11-01,95,74,10,4,0,none
acc_000054,2024-12-01,105,64,13,4,0,none
acc_000054,2024-12-01,100,68,7,4,0,none
acc_000054,2025-01-01,81,56,8,3,0,none
acc_000054,2025-03-01,140,101,19,3,0,none
acc_000055,2024-03-01,550,479,27,10,0,none
acc_000055,2024-04-01,362,339,13,14,0,none
acc_000055,2024-05-01,308,281,40,14,1,product
acc_000055,2024-06-01,292,228,34,17,1,integration
acc_000055,2024-07-01,207,174,9,10,0,none
acc_000055,2024-08-01,232,223,22,17,0,none
acc_000055,2024-09-01,318,284,18,9,0,none
acc_000055,2024-10-01,345,295,9,12,0,none
acc_000055,2024-11-01,219,169,14,9,0,none
acc_000055,2024-12-01,255,223,32,11,0,none
acc_000055,2024-12-01,274,222,5,14,0,none
acc_000055,2025-01-01,284,231,28,15,0,none
acc_000055,2025-03-01,417,367,40,10,0,none
acc_000056,2024-01-01,42,37,1,2,0,none
acc_000056,2024-02-01,46,39,1,1,0,none
acc_000056,2024-03-01,54,43,3,2,0,none
acc_000056,2024-04-01,68,61,7,2,0,none
acc_000056,2024-05-01,38,28,3,2,0,none
acc_000056,2024-06-01,36,27,3,2,1,product
acc_000056,2024-07-01,35,31,2,2,0,none
acc_000056,2024-08-01,37,30,5,2,0,none
acc_000056,2024-09-01,61,45,8,1,0,none
acc_000056,2024-10-01,68,60,9,2,0,none
acc_000056,2024-11-01,33,28,1,2,0,none
acc_000056,2024-12-01,36,26,3,2,0,none
acc_000056,2024-12-01,44,38,3,2,0,none
acc_000056,2025-01-01,39,32,1,2,0,none
acc_000056,2025-03-01,62,47,5,1,0,none
acc_000057,2024-01-01,17,11,2,4,1,billing
acc_000057,2024-02-01,18,10,2,3,0,none
acc_000057,2024-03-01,28,17,4,3,0,none
acc_000057,2024-04-01,24,15,3,3,1,none
acc_000057,2024-05-01,22,11,5,4,1,none
acc_000057,2024-06-01,22,13,3,4,1,integration
acc_000057,2024-07-01,17,9,0,4,0,none
acc_000057,2024-08-01,25,17,6,5,0,none
acc_000057,2024-09-01,27,15,8,3,0,none
acc_000057,2024-10-01,32,20,8,4,0,none
acc_000057,2024-11-01,23,15,1,5,0,none
acc_000057,2024-12-01,25,17,5,4,0,none
acc_000057,2024-12-01,22,14,4,5,0,none
acc_000057,2025-01-01,4,2,0,1,0,none
acc_000057,2025-03-01,9,5,0,1,0,none
acc_000058,2024-01-01,324,320,45,18,1,product
acc_000058,2024-02-01,241,238,13,12,0,none
acc_000058,2024-03-01,442,437,33,14,0,none
acc_000058,2024-04-01,467,422,56,15,0,none
acc_000058,2024-05-01,254,244,16,20,0,none
acc_000058,2024-06-01,228,191,14,19,0,none
acc_000058,2024-07-01,312,279,40,14,0,none
acc_000058,2024-08-01,284,281,9,21,0,none
acc_000058,2024-09-01,332,276,31,20,0,none
acc_000058,2024-10-01,357,353,18,21,0,none
acc_000058,2024-11-01,264,255,9,12,1,product
acc_000058,2024-12-01,261,236,20,14,0,none
acc_000058,2024-12-01,331,299,9,21,0,none
acc_000058,2025-01-01,284,247,18,15,0,none
acc_000058,2025-03-01,370,332,20,22,0,none
acc_000059,2025-01-01,19,16,1,3,0,none
acc_000059,2025-03-01,29,22,4,3,1,none
acc_000060,2024-01-01,123,98,14,5,0,none
acc_000060,2024-02-01,121,89,8,4,0,none
acc_000060,2024-03-01,202,157,20,7,0,none
acc_000060,2024-04-01,161,141,23,5,1,product
acc_000060,2024-05-01,87,70,8,7,0,none
acc_000060,2024-06-01,87,78,7,6,0,none
acc_000060,2024-07-01,116,103,17,4,0,none
acc_000060,2024-08-01,96,76,2,6,0,none
acc_000060,2024-09-01,162,132,5,4,0,none
acc_000060,2024-10-01,125,103,12,4,0,none
acc_000060,2024-11-01,114,93,2,5,0,none
acc_000060,2024-12-01,110,94,9,5,0,none
acc_000060,2024-12-01,122,96,13,5,0,none
acc_000060,2025-01-01,87,79,8,7,0,none
acc_000060,2025-03-01,204,167,14,4,0,none
acc_000061,2024-08-01,100,76,10,6,0,none
acc_000061,2024-09-01,125,98,4,6,0,none
acc_000061,2024-10-01,99,86,12,7,0,none
acc_000061,2024-11-01,69,50,6,8,0,none
acc_000061,2024-12-01,83,62,8,6,0,none
acc_000061,2024-12-01,98,74,11,7,0,none
acc_000061,2025-01-01,93,82,13,5,0,none
acc_000061,2025-03-01,130,118,13,7,0,none
acc_000062,2024-01-01,29,24,3,1,0,none
acc_000062,2024-02-01,35,28,5,1,0,none
acc_000062,2024-03-01,45,38,5,1,0,none
acc_000062,2024-04-01,45,36,5,1,0,none
acc_000062,2024-05-01,26,22,2,1,0,none
acc_000062,2024-06-01,26,19,2,1,0,none
acc_000062,2024-07-01,29,26,2,1,0,none
acc_000062,2024-08-01,34,24,2,1,0,none
acc_000062,2024-09-01,61,48,3,1,0,none
acc_000062,2024-10-01,40,30,5,1,0,none
acc_000062,2024-11-01,26,18,3,1,0,none
acc_000062,2024-12-01,36,27,1,1,0,none
acc_000062,2024-12-01,36,30,1,1,0,none
acc_000062,2025-01-01,32,22,3,1,0,none
acc_000062,2025-03-01,43,30,5,1,0,none
acc_000063,2024-08-01,12,7,1,2,1,none
acc_000063,2024-09-01,17,10,2,1,1,integration
acc_000063,2024-10-01,23,14,2,1,0,none
acc_000063,2024-11-01,12,7,1,2,1,integration
acc_000063,2024-12-01,9,5,0,2,1,product
acc_000063,2024-12-01,10,6,0,2,0,none
acc_000063,2025-01-01,2,1,0,1,0,none
acc_000063,2025-03-01,4,2,0,1,0,none
acc_000064,2024-01-01,17,14,1,1,0,none
acc_000064,2024-02-01,20,18,2,1,0,none
acc_000064,2024-03-01,24,21,3,1,0,none
acc_000064,2024-04-01,27,18,3,1,1,product
acc_000064,2024-05-01,20,16,1,1,0,none
acc_000064,2024-06-01,16,12,0,1,0,none
acc_000064,2024-07-01,19,13,2,1,0,none
acc_000064,2024-08-01,16,11,1,1,0,none
acc_000064,2024-09-01,31,23,1,1,0,none
acc_000064,2024-10-01,31,26,2,1,0,none
acc_000064,2024-11-01,18,15,1,1,0,none
acc_000064,2024-12-01,19,16,1,1,0,none
acc_000064,2024-12-01,23,17,1,1,0,none
acc_000064,2025-01-01,16,11,0,1,0,none
acc_000064,2025-03-01,31,22,0,1,0,none
acc_000065,2024-12-01,29,21,4,4,0,none
acc_000065,2024-12-01,31,19,4,3,0,none
acc_000065,2025-01-01,24,14,1,4,1,integration
acc_000065,2025-03-01,36,29,2,3,0,none
acc_000066,2024-01-01,88,76,8,3,0,none
acc_000066,2024-02-01,94,73,11,3,0,none
acc_000066,2024-03-01,173,142,4,3,0,none
acc_000066,2024-04-01,171,158,24,4,0,none
acc_000066,2024-05-01,104,96,13,4,0,none
acc_000066,2024-06-01,88,67,3,3,0,none
acc_000066,2024-07-01,112,100,7,4,0,none
acc_000066,2024-08-01,118,113,7,4,0,none
acc_000066,2024-09-01,144,104,8,4,0,none
acc_000066,2024-10-01,191,162,28,3,0,none
acc_000066,2024-11-01,112,84,2,3,0,none
acc_000066,2024-12-01,114,91,10,4,0,none
acc_000066,2024-12-01,95,70,3,3,0,none
acc_000066,2025-01-01,97,76,7,3,0,none
acc_000066,2025-03-01,147,123,18,2,0,none
acc_000067,2024-10-01,39,35,0,3,1,none
acc_000067,2024-11-01,26,23,3,2,0,none
acc_000067,2024-12-01,30,25,1,4,0,none
acc_000067,2024-12-01,32,22,2,4,0,none
acc_000067,2025-01-01,27,22,3,4,0,none
acc_000067,2025-03-01,40,27,4,3,0,none
acc_000068,2024-02-01,20,14,0,2,0,none
acc_000068,2024-03-01,31,25,8,1,0,none
acc_000068,2024-04-01,30,23,5,2,1,product
acc_000068,2024-05-01,20,15,3,1,0,none
acc_000068,2024-06-01,26,17,2,2,0,none
acc_000068,2024-07-01,26,21,2,1,1,none
acc_000068,2024-08-01,22,15,0,2,0,none
acc_000068,2024-09-01,40,25,5,2,1,none
acc_000068,2024-10-01,36,26,8,2,0,none
acc_000068,2024-11-01,21,13,7,2,0,none
acc_000068,2024-12-01,18,11,1,1,0,none
acc_000068,2024-12-01,21,17,2,2,0,none
acc_000068,2025-01-01,10,8,2,1,0,none
acc_000068,2025-03-01,11,8,1,1,1,integration
acc_000069,2024-01-01,48,30,11,5,0,none
acc_000069,2024-02-01,45,26,8,4,0,none
acc_000069,2024-03-01,72,37,12,5,0,none
acc_000069,2024-04-01,72,37,19,4,0,none
acc_000069,2024-05-01,37,20,2,4,0,none
acc_000069,2024-06-01,40,19,1,4,0,none
acc_000069,2024-07-01,44,22,2,5,0,none
acc_000069,2024-08-01,32,19,3,5,1,product
acc_000069,2024-09-01,54,34,2,3,0,none
acc_000069,2024-10-01,66,40,16,4,0,none
acc_000069,2024-11-01,40,21,9,5,1,integration
acc_000069,2024-12-01,45,24,11,3,1,none
acc_000069,2024-12-01,41,23,12,3,0,none
acc_000069,2025-01-01,15,9,2,2,1,product
acc_000069,2025-03-01,18,9,4,1,1,product
acc_000070,2024-05-01,101,87,14,5,1,billing
acc_000070,2024-06-01,84,56,2,5,0,none
acc_000070,2024-07-01,111,74,5,4,0,none
acc_000070,2024-08-01,115,96,10,6,0,none
acc_000070,2024-09-01,162,126,5,5,0,none
acc_000070,2024-10-01,208,172,6,6,0,none
acc_000070,2024-11-01,107,71,10,6,0,none
acc_000070,2024-12-01,100,83,7,5,1,none
acc_000070,2024-12-01,94,64,8,5,0,none
acc_000070,2025-01-01,98,71,6,3,0,none
acc_000070,2025-03-01,119,85,11,6,0,none
acc_000071,2024-06-01,96,84,10,6,0,none
acc_000071,2024-07-01,95,74,9,5,0,none
acc_000071,2024-08-01,99,86,7,6,0,none
acc_000071,2024-09-01,142,105,19,7,0,none
acc_000071,2024-10-01,123,108,3,5,0,none
acc_000071,2024-11-01,71,65,3,6,1,product
acc_000071,2024-12-01,79,67,5,4,1,product
acc_000071,2024-12-01,79,68,5,6,0,none
acc_000071,2025-01-01,84,66,3,6,0,none
acc_000071,2025-03-01,122,98,11,8,0,none
acc_000072,2024-06-01,114,112,12,5,0,none
acc_000072,2024-07-01,165,163,17,5,0,none
acc_000072,2024-08-01,163,138,13,8,0,none
acc_000072,2024-09-01,220,217,13,7,0,none
acc_000072,2024-10-01,254,245,9,7,0,none
acc_000072,2024-11-01,165,163,24,5,0,none
acc_000072,2024-12-01,120,117,12,8,0,none
acc_000072,2024-12-01,147,133,10,6,0,none
acc_000072,2025-01-01,154,152,4,6,0,none
acc_000072,2025-03-01,157,147,21,7,0,none
acc_000073,2024-01-01,55,39,2,4,1,billing
acc_000073,2024-02-01,71,51,4,4,1,none
acc_000073,2024-03-01,74,62,3,5,0,none
acc_000073,2024-04-01,100,89,5,4,1,integration
acc_000073,2024-05-01,62,55,7,5,0,none
acc_000073,2024-06-01,56,52,8,3,0,none
acc_000073,2024-07-01,70,62,5,3,0,none
acc_000073,2024-08-01,53,48,5,3,0,none
acc_000073,2024-09-01,88,75,4,4,0,none
acc_000073,2024-10-01,102,95,5,5,0,none
acc_000073,2024-11-01,56,48,7,3,0,none
acc_000073,2024-12-01,53,41,6,3,0,none
acc_000073,2024-12-01,70,50,6,4,0,none
acc_000073,2025-01-01,59,42,2,3,0,none
acc_000073,2025-03-01,76,69,4,5,0,none
acc_000074,2024-01-01,70,55,1,3,0,none
acc_000074,2024-02-01,80,61,4,2,0,none
acc_000074,2024-03-01,114,78,6,2,0,none
acc_000074,2024-04-01,107,67,6,3,0,none
acc_000074,2024-05-01,89,69,2,2,0,none
acc_000074,2024-06-01,90,74,5,2,0,none
acc_000074,2024-07-01,67,50,6,3,0,none
acc_000074,2024-08-01,62,47,5,3,0,none
acc_000074,2024-09-01,120,98,16,3,0,none
acc_000074,2024-10-01,106,79,15,3,1,none
acc_000074,2024-11-01,64,44,8,2,0,none
acc_000074,2024-12-01,77,53,11,3,0,none
acc_000074,2024-12-01,61,47,4,4,0,none
acc_000074,2025-01-01,69,43,6,4,0,none
acc_000074,2025-03-01,119,88,9,2,0,none
acc_000075,2024-12-01,152,150,3,22,1,billing
acc_000075,2024-12-01,219,216,16,13,1,product
acc_000075,2025-01-01,161,159,14,19,0,none
acc_000075,2025-03-01,240,237,16,13,0,none
acc_000076,2024-01-01,26,20,2,4,1,product
acc_000076,2024-02-01,26,21,3,4,0,none
acc_000076,2024-03-01,48,41,4,2,0,none
acc_000076,2024-04-01,33,29,3,2,1,integration
acc_000076,2024-05-01,27,22,3,3,0,none
acc_000076,2024-06-01,23,16,1,2,0,none
acc_000076,2024-07-01,29,24,0,3,1,integration
acc_000076,2024-08-01,26,23,3,3,0,none
acc_000076,2024-09-01,42,32,2,3,0,none
acc_000076,2024-10-01,42,33,3,4,0,none
acc_000076,2024-11-01,27,21,1,4,0,none
acc_000076,2024-12-01,26,18,1,3,1,integration
acc_000076,2024-12-01,30,26,1,3,0,none
acc_000076,2025-01-01,22,15,2,3,0,none
acc_000076,2025-03-01,40,28,3,4,0,none
acc_000077,2024-06-01,37,22,5,4,1,integration
acc_000077,2024-07-01,28,17,4,3,0,none
acc_000077,2024-08-01,29,18,2,2,0,none
acc_000077,2024-09-01,54,26,2,3,1,none
acc_000077,2024-10-01,60,35,9,4,0,none
acc_000077,2024-11-01,33,18,3,2,1,product
acc_000077,2024-12-01,37,19,7,2,1,product
acc_000077,2024-12-01,30,15,2,4,0,none
acc_000077,2025-01-01,15,8,2,1,0,none
acc_000077,2025-03-01,16,9,0,1,0,none
acc_000078,2024-01-01,116,87,8,8,1,billing
acc_000078,2024-02-01,105,95,2,11,0,none
acc_000078,2024-03-01,244,171,16,14,0,none
acc_000078,2024-04-01,224,157,19,13,0,none
acc_000078,2024-05-01,119,106,7,12,0,none
acc_000078,2024-06-01,128,111,16,10,1,integration
acc_000078,2024-07-01,109,81,11,8,0,none
acc_000078,2024-08-01,133,103,8,12,0,none
acc_000078,2024-09-01,229,202,12,11,1,product
acc_000078,2024-10-01,229,163,20,15,0,none
acc_000078,2024-11-01,98,87,4,9,0,none
acc_000078,2024-12-01,105,73,13,9,0,none
acc_000078,2024-12-01,128,98,8,13,1,product
acc_000078,2025-01-01,100,86,10,11,0,none
acc_000078,2025-03-01,153,132,4,12,0,none
acc_000079,2024-01-01,13,8,0,5,0,none
acc_000079,2024-02-01,13,6,0,4,0,none
acc_000079,2024-03-01,15,7,0,3,1,product
acc_000079,2024-04-01,27,15,0,5,0,none
acc_000079,2024-05-01,14,7,0,5,0,none
acc_000079,2024-06-01,12,6,2,4,1,product
acc_000079,2024-07-01,15,8,0,4,0,none
acc_000079,2024-08-01,10,5,0,5,0,none
acc_000079,2024-09-01,16,9,2,4,1,product
acc_000079,2024-10-01,17,8,4,3,0,none
acc_000079,2024-11-01,13,8,2,3,0,none
acc_000079,2024-12-01,14,7,4,3,0,none
acc_000079,2024-12-01,12,6,0,3,0,none
acc_000079,2025-01-01,5,3,0,1,0,none
acc_000079,2025-03-01,5,2,0,1,1,none
acc_000080,2024-01-01,68,52,3,3,0,none
acc_000080,2024-02-01,83,64,8,6,0,none
acc_000080,2024-03-01,118,94,6,4,1,product
acc_000080,2024-04-01,110,77,16,6,0,none
acc_000080,2024-05-01,70,60,5,6,0,none
acc_000080,2024-06-01,63,50,5,4,0,none
acc_000080,2024-07-01,62,56,1,5,1,none
acc_000080,2024-08-01,69,56,8,6,0,none
acc_000080,2024-09-01,82,73,4,4,0,none
acc_000080,2024-10-01,113,92,8,4,0,none
acc_000080,2024-11-01,75,56,7,4,0,none
acc_000080,2024-12-01,66,59,3,6,0,none
acc_000080,2024-12-01,76,66,8,4,0,none
acc_000080,2025-01-01,81,69,4,5,0,none
acc_000080,2025-03-01,103,94,4,4,1,none
acc_000081,2024-01-01,110,73,8,3,0,none
acc_000081,2024-02-01,123,98,4,3,0,none
acc_000081,2024-03-01,179,147,22,3,0,none
acc_000081,2024-04-01,155,123,19,2,0,none
acc_000081,2024-05-01,125,96,13,2,1,none
acc_000081,2024-06-01,100,77,12,3,0,none
acc_000081,2024-07-01,116,86,2,2,0,none
acc_000081,2024-08-01,118,89,5,2,0,none
acc_000081,2024-09-01,165,121,10,2,0,none
acc_000081,2024-10-01,154,130,18,2,0,none
acc_000081,2024-11-01,126,96,12,2,0,none
acc_000081,2024-12-01,119,93,7,2,0,none
acc_000081,2024-12-01,99,80,5,2,0,none
acc_000081,2025-01-01,133,107,19,2,0,none
acc_000081,2025-03-01,188,126,24,3,0,none
acc_000082,2024-01-01,62,44,6,6,0,none
acc_000082,2024-02-01,43,39,1,6,0,none
acc_000082,2024-03-01,89,73,8,6,0,none
acc_000082,2024-04-01,91,66,13,6,1,integration
acc_000082,2024-05-01,53,39,6,5,0,none
acc_000082,2024-06-01,61,56,6,6,0,none
acc_000082,2024-07-01,60,53,5,4,1,integration
acc_000082,2024-08-01,46,33,4,5,0,none
acc_000082,2024-09-01,108,102,5,6,0,none
acc_000082,2024-10-01,109,97,3,3,0,none
acc_000082,2024-11-01,57,48,2,3,0,none
acc_000082,2024-12-01,57,48,8,6,1,product
acc_000082,2024-12-01,54,47,6,6,0,none
acc_000082,2025-01-01,50,45,5,5,0,none
acc_000082,2025-03-01,74,64,7,4,0,none
acc_000083,2024-01-01,27,17,2,6,0,none
acc_000083,2024-02-01,27,17,1,10,0,none
acc_000083,2024-03-01,56,39,4,6,0,none
acc_000083,2024-04-01,48,32,6,9,0,none
acc_000083,2024-05-01,26,16,1,9,0,none
acc_000083,2024-06-01,28,21,1,11,0,none
acc_000083,2024-07-01,34,23,3,9,0,none
acc_000083,2024-08-01,35,28,1,10,0,none
acc_000083,2024-09-01,37,27,3,7,0,none
acc_000083,2024-10-01,38,29,3,9,0,none
acc_000083,2024-11-01,34,27,3,7,0,none
acc_000083,2024-12-01,30,22,1,8,1,product
acc_000083,2024-12-01,33,22,2,7,0,none
acc_000083,2025-01-01,29,23,4,8,1,product
acc_000083,2025-03-01,41,29,0,9,0,none
acc_000084,2024-10-01,50,34,3,3,0,none
acc_000084,2024-11-01,30,21,2,3,0,none
acc_000084,2024-12-01,23,19,2,2,0,none
acc_000084,2024-12-01,31,20,2,2,0,none
acc_000084,2025-01-01,33,21,3,2,0,none
acc_000084,2025-03-01,46,38,1,2,0,none
acc_000085,2024-01-01,44,27,6,7,1,integration
acc_000085,2024-02-01,51,26,4,4,0,none
acc_000085,2024-03-01,101,51,8,6,0,none
acc_000085,2024-04-01,60,33,17,7,1,product
acc_000085,2024-05-01,43,24,0,7,0,none
acc_000085,2024-06-01,42,23,8,6,1,integration
acc_000085,2024-07-01,48,30,7,4,0,none
acc_000085,2024-08-01,46,24,7,7,0,none
acc_000085,2024-09-01,55,29,7,4,0,none
acc_000085,2024-10-01,74,36,14,4,1,product
acc_000085,2024-11-01,54,31,2,6,0,none
acc_000085,2024-12-01,57,33,4,7,0,none
acc_000085,2024-12-01,59,36,5,4,0,none
acc_000085,2025-01-01,25,13,2,2,0,none
acc_000085,2025-03-01,30,15,5,2,1,none
acc_000086,2024-03-01,294,210,32,10,0,none
acc_000086,2024-04-01,227,180,23,11,0,none
acc_000086,2024-05-01,197,161,21,12,0,none
acc_000086,2024-06-01,175,130,3,14,0,none
acc_000086,2024-07-01,226,184,21,13,1,none
acc_000086,2024-08-01,167,133,6,10,0,none
acc_000086,2024-09-01,234,206,34,15,0,none
acc_000086,2024-10-01,287,237,22,10,0,none
acc_000086,2024-11-01,173,126,19,13,0,none
acc_000086,2024-12-01,183,173,21,13,0,none
acc_000086,2024-12-01,156,115,5,10,0,none
acc_000086,2025-01-01,177,148,13,9,0,none
acc_000086,2025-03-01,304,247,14,15,0,none
acc_000087,2024-08-01,113,106,7,14,0,none
acc_000087,2024-09-01,235,202,8,11,1,none
acc_000087,2024-10-01,272,203,26,14,0,none
acc_000087,2024-11-01,151,144,18,12,0,none
acc_000087,2024-12-01,161,116,18,10,0,none
acc_000087,2024-12-01,129,108,12,13,1,product
acc_000087,2025-01-01,137,118,12,7,0,none
acc_000087,2025-03-01,197,147,26,9,0,none
acc_000088,2024-02-01,143,83,38,6,0,none
acc_000088,2024-03-01,355,178,66,4,1,product
acc_000088,2024-04-01,268,165,20,4,0,none
acc_000088,2024-05-01,191,94,49,7,0,none
acc_000088,2024-06-01,194,94,62,5,1,product
acc_000088,2024-07-01,160,100,36,6,0,none
acc_000088,2024-08-01,185,104,52,6,0,none
acc_000088,2024-09-01,359,187,69,6,0,none
acc_000088,2024-10-01,299,171,100,6,0,none
acc_000088,2024-11-01,171,101,39,7,0,none
acc_000088,2024-12-01,176,106,11,6,0,none
acc_000088,2024-12-01,176,100,23,6,0,none
acc_000088,2025-01-01,84,51,12,2,1,none
acc_000088,2025-03-01,95,52,22,2,0,none
acc_000089,2024-01-01,36,24,2,1,0,none
acc_000089,2024-02-01,36,22,4,1,0,none
acc_000089,2024-03-01,55,44,4,1,0,none
acc_000089,2024-04-01,64,45,6,1,0,none
acc_000089,2024-05-01,32,25,2,1,0,none
acc_000089,2024-06-01,33,23,4,1,0,none
acc_000089,2024-07-01,34,28,1,1,1,none
acc_000089,2024-08-01,36,22,2,1,0,none
acc_000089,2024-09-01,57,39,7,1,0,none
acc_000089,2024-10-01,40,29,3,1,0,none
acc_000089,2024-11-01,29,18,3,1,0,none
acc_000089,2024-12-01,30,19,2,1,1,integration
acc_000089,2024-12-01,36,22,1,1,0,none
acc_000089,2025-01-01,29,22,3,1,0,none
acc_000089,2025-03-01,51,39,6,1,0,none
acc_000090,2024-03-01,20,14,1,1,0,none
acc_000090,2024-04-01,28,19,1,1,0,none
acc_000090,2024-05-01,19,17,0,1,1,integration
acc_000090,2024-06-01,17,11,1,1,0,none
acc_000090,2024-07-01,20,16,2,1,1,product
acc_000090,2024-08-01,18,13,1,1,0,none
acc_000090,2024-09-01,30,26,3,1,0,none
acc_000090,2024-10-01,31,22,1,1,0,none
acc_000090,2024-11-01,19,15,1,1,0,none
acc_000090,2024-12-01,19,14,0,1,0,none
acc_000090,2024-12-01,20,15,1,1,0,none
acc_000090,2025-01-01,19,14,1,1,0,none
acc_000090,2025-03-01,28,24,1,1,0,none
acc_000091,2024-01-01,16,8,3,4,0,none
acc_000091,2024-02-01,18,9,2,5,1,none
acc_000091,2024-03-01,28,14,5,4,0,none
acc_000091,2024-04-01,19,9,3,4,0,none
acc_000091,2024-05-01,12,7,2,3,1,integration
acc_000091,2024-06-01,14,7,0,4,1,product
acc_000091,2024-07-01,13,6,2,5,0,none
acc_000091,2024-08-01,16,9,5,3,0,none
acc_000091,2024-09-01,28,14,5,4,1,none
acc_000091,2024-10-01,17,9,4,4,0,none
acc_000091,2024-11-01,14,7,0,4,0,none
acc_000091,2024-12-01,16,10,2,5,1,product
acc_000091,2024-12-01,13,7,2,3,1,none
acc_000091,2025-01-01,5,2,0,1,0,none
acc_000091,2025-03-01,8,4,2,2,1,integration
acc_000092,2024-08-01,31,23,4,2,0,none
acc_000092,2024-09-01,54,38,2,2,0,none
acc_000092,2024-10-01,50,39,5,1,0,none
acc_000092,2024-11-01,35,27,0,2,1,integration
acc_000092,2024-12-01,36,25,5,2,0,none
acc_000092,2024-12-01,36,28,1,2,1,integration
acc_000092,2025-01-01,39,29,4,1,0,none
acc_000092,2025-03-01,41,29,4,2,1,product
acc_000093,2025-01-01,31,16,9,1,0,none
acc_000093,2025-03-01,50,26,9,1,0,none
acc_000094,2024-01-01,64,37,22,3,0,none
acc_000094,2024-02-01,70,37,17,4,1,product
acc_000094,2024-03-01,112,60,4,5,0,none
acc_000094,2024-04-01,91,50,17,5,1,none
acc_000094,2024-05-01,51,28,6,4,0,none
acc_000094,2024-06-01,59,38,11,3,1,none
acc_000094,2024-07-01,52,35,6,5,1,product
acc_000094,2024-08-01,64,37,10,3,0,none
acc_000094,2024-09-01,90,57,22,5,1,product
acc_000094,2024-10-01,98,66,19,5,0,none
acc_000094,2024-11-01,66,42,16,4,1,integration
acc_000094,2024-12-01,58,39,20,3,0,none
acc_000094,2024-12-01,59,34,14,5,0,none
acc_000094,2025-01-01,14,8,0,1,1,none
acc_000094,2025-03-01,40,27,2,2,0,none
acc_000095,2024-01-01,83,64,9,8,0,none
acc_000095,2024-02-01,84,61,9,9,0,none
acc_000095,2024-03-01,113,77,13,9,0,none
acc_000095,2024-04-01,112,77,6,8,0,none
acc_000095,2024-05-01,71,47,7,7,0,none
acc_000095,2024-06-01,96,65,6,6,1,product
acc_000095,2024-07-01,77,52,7,7,0,none
acc_000095,2024-08-01,75,51,3,5,0,none
acc_000095,2024-09-01,115,73,12,5,0,none
