event_id,user_id,account_id,feature_name,meal_category,event_type,timestamp
evt_00155502,usr_0002823,acc_001751,recipe_browse,dinner,used,2024-02-17 06:16:45
evt_00050977,usr_0000956,acc_000595,meal_plan_builder,dinner,used,2024-04-25 14:15:29
evt_00126257,usr_0002300,acc_001424,collection_create,,used,2024-05-15 06:03:11
evt_00024225,usr_0000441,acc_000286,nutritional_info,,used,2023-12-30 11:40:05
evt_00115655,usr_0002106,acc_001300,dietary_filter,,abandoned,2024-05-27 15:29:51
evt_00145423,usr_0002639,acc_001640,nutritional_info,,used,2023-02-27 21:24:03
evt_00031325,usr_0000584,acc_000365,recipe_browse,lunch,used,2023-05-28 08:19:41
evt_00125348,usr_0002280,acc_001412,grocery_sync,,abandoned,2024-01-01 08:06:44
evt_00070193,usr_0001265,acc_000790,dietary_filter,,used,2023-10-08 20:56:14
evt_00143263,usr_0002604,acc_001620,recipe_browse,lunch,used,2024-02-12 18:17:03
evt_00034578,usr_0000628,acc_000396,recipe_browse,lunch,abandoned,2024-04-10 10:00:07
evt_00064312,usr_0001164,acc_000725,dietary_filter,,used,2023-07-03 18:37:26
evt_00138717,usr_0002531,acc_001567,dietary_filter,,used,2024-04-11 13:22:25
evt_00130707,usr_0002385,acc_001475,recipe_browse,breakfast,used,2024-04-21 16:52:45
evt_00116259,usr_0002114,acc_001307,dietary_filter,,used,2023-09-05 21:02:50
evt_00158968,usr_0002888,acc_001787,recipe_import,,used,2024-05-23 19:01:54
evt_00154964,usr_0002814,acc_001745,dietary_filter,,used,2023-10-25 18:39:55
evt_00084585,usr_0001515,acc_000940,grocery_sync,,abandoned,2023-03-29 21:26:43
evt_00129362,usr_0002360,acc_001459,grocery_sync,,used,2023-01-03 21:50:06
evt_00131521,usr_0002399,acc_001485,meal_plan_builder,breakfast,abandoned,2024-05-04 06:27:16
evt_00029794,usr_0000553,acc_000347,meal_swap,dinner,used,2023-03-09 10:02:41
evt_00149640,usr_0002712,acc_001686,grocery_sync,,used,2024-02-01 22:41:32
evt_00075198,usr_0001345,acc_000838,meal_plan_builder,dinner,abandoned,2024-05-24 08:05:11
evt_00001491,usr_0000031,acc_000018,dietary_filter,,used,2024-01-30 21:25:10
evt_00052034,usr_0000969,acc_000604,recipe_browse,snack,used,2024-05-28 09:32:51
evt_00084834,usr_0001524,acc_000945,meal_plan_builder,dessert,abandoned,2023-01-11 19:50:39
evt_00052078,usr_0000970,acc_000605,recipe_browse,lunch,used,2023-11-19 22:26:22
evt_00041721,usr_0000764,acc_000483,collection_create,,used,2024-05-22 06:44:48
evt_00021956,usr_0000398,acc_000257,meal_plan_builder,lunch,used,2024-03-16 15:11:58
evt_00063146,usr_0001142,acc_000712,recipe_browse,dinner,abandoned,2023-12-02 12:38:22
evt_00057580,usr_0001054,acc_000662,grocery_sync,,used,2023-12-06 11:31:10
evt_00123610,usr_0002246,acc_001392,meal_plan_builder,dinner,used,2024-01-21 18:22:25
evt_00005126,usr_0000092,acc_000062,grocery_sync,,blocked,2024-04-15 09:18:00
evt_00055989,usr_0001028,acc_000644,collection_create,,blocked,2024-03-04 22:55:53
evt_00118317,usr_0002152,acc_001333,recipe_browse,lunch,used,2023-08-14 14:43:21
evt_00158864,usr_0002886,acc_001786,meal_plan_builder,breakfast,used,2023-03-11 15:29:45
evt_00093261,usr_0001674,acc_001037,meal_plan_builder,lunch,abandoned,2023-11-15 20:39:26
evt_00140179,usr_0002558,acc_001584,meal_plan_builder,lunch,used,2023-05-18 11:37:23
evt_00047905,usr_0000879,acc_000559,dietary_filter,,used,2023-07-27 18:40:40
evt_00048017,usr_0000886,acc_000561,grocery_sync,,abandoned,2023-03-29 07:15:45
evt_00132631,usr_0002419,acc_001498,recipe_browse,lunch,abandoned,2023-07-16 21:00:27
evt_00139776,usr_0002551,acc_001579,meal_plan_builder,breakfast,abandoned,2024-04-10 18:43:51
evt_00114130,usr_0002073,acc_001281,recipe_browse,dinner,used,2022-11-07 15:28:01
evt_00094998,usr_0001708,acc_001055,recipe_browse,dinner,used,2022-12-21 20:55:05
evt_00004746,usr_0000087,acc_000058,dietary_filter,,used,2023-10-02 07:56:16
evt_00053637,usr_0000993,acc_000620,recipe_browse,dessert,used,2024-04-04 09:39:40
evt_00143431,usr_0002608,acc_001622,dietary_filter,,used,2023-06-03 21:52:52
evt_00148411,usr_0002696,acc_001672,recipe_browse,snack,used,2023-10-11 22:57:47
evt_00018796,usr_0000333,acc_000220,meal_plan_builder,breakfast,abandoned,2024-05-01 18:25:54
evt_00017607,usr_0000315,acc_000206,nutritional_info,,used,2024-04-02 20:54:31
evt_00079004,usr_0001415,acc_000880,meal_plan_builder,lunch,used,2023-11-04 09:20:35
evt_00131174,usr_0002392,acc_001480,meal_plan_builder,dinner,used,2024-04-25 13:16:32
evt_00071367,usr_0001284,acc_000804,meal_plan_builder,breakfast,used,2023-06-08 22:25:51
evt_00075762,usr_0001357,acc_000843,recipe_browse,dinner,used,2023-12-26 17:16:12
evt_00136864,usr_0002504,acc_001548,recipe_browse,dinner,used,2023-12-11 09:38:19
evt_00080508,usr_0001438,acc_000895,recipe_browse,breakfast,abandoned,2022-08-04 07:47:43
evt_00153369,usr_0002781,acc_001727,recipe_import,,used,2023-10-16 19:15:06
evt_00024861,usr_0000453,acc_000295,recipe_browse,breakfast,used,2024-02-05 14:59:39
evt_00025191,usr_0000459,acc_000298,nutritional_info,,used,2024-04-24 18:33:33
evt_00147693,usr_0002684,acc_001663,recipe_browse,breakfast,used,2024-04-07 11:57:50
evt_00082547,usr_0001485,acc_000918,dietary_filter,,used,2023-12-05 12:37:55
evt_00064182,usr_0001160,acc_000722,meal_swap,lunch,used,2024-05-13 20:28:08
evt_00007049,usr_0000132,acc_000084,recipe_browse,dinner,used,2024-02-08 21:35:59
evt_00054316,usr_0000999,acc_000624,meal_plan_builder,lunch,used,2024-02-04 09:41:13
evt_00067062,usr_0001220,acc_000759,meal_plan_builder,dinner,abandoned,2024-03-12 15:44:02
evt_00072206,usr_0001295,acc_000810,meal_plan_builder,snack,used,2023-10-11 09:34:56
evt_00046881,usr_0000859,acc_000545,meal_plan_builder,dessert,abandoned,2023-03-09 11:47:00
evt_00137523,usr_0002514,acc_001556,nutritional_info,,used,2024-02-03 09:00:36
evt_00134782,usr_0002464,acc_001523,dietary_filter,,used,2023-12-01 20:56:36
evt_00079002,usr_0001415,acc_000880,collection_create,,abandoned,2023-10-24 20:09:43
evt_00079727,usr_0001427,acc_000886,dietary_filter,,used,2024-03-01 21:08:36
evt_00064523,usr_0001165,acc_000726,meal_swap,dinner,used,2024-02-27 12:20:24
evt_00145334,usr_0002636,acc_001639,recipe_import,,used,2024-04-19 08:09:38
evt_00106526,usr_0001921,acc_001187,nutritional_info,,used,2024-05-26 13:41:40
evt_00135474,usr_0002475,acc_001530,collection_create,,used,2024-05-03 14:33:24
evt_00114235,usr_0002077,acc_001282,meal_plan_builder,dinner,used,2024-03-09 09:26:12
evt_00081710,usr_0001464,acc_000911,nutritional_info,,used,2024-05-30 13:32:28
evt_00150926,usr_0002735,acc_001701,recipe_browse,dessert,used,2023-12-12 16:51:54
evt_00128782,usr_0002348,acc_001451,recipe_browse,dinner,used,2022-12-19 16:20:51
evt_00013082,usr_0000243,acc_000160,recipe_import,,blocked,2024-02-13 10:50:21
evt_00005353,usr_0000097,acc_000066,grocery_sync,,abandoned,2024-04-19 18:07:28
evt_00041478,usr_0000761,acc_000481,meal_swap,dinner,used,2024-01-06 15:34:25
evt_00133370,usr_0002437,acc_001507,recipe_browse,breakfast,used,2024-01-19 12:22:11
evt_00071711,usr_0001287,acc_000806,meal_plan_builder,breakfast,used,2023-08-02 20:20:08
evt_00065634,usr_0001185,acc_000739,nutritional_info,,used,2023-02-19 14:27:53
evt_00043704,usr_0000800,acc_000507,grocery_sync,,abandoned,2023-07-02 20:04:04
evt_00061680,usr_0001123,acc_000702,meal_plan_builder,snack,used,2024-05-25 14:48:59
evt_00022379,usr_0000406,acc_000263,nutritional_info,,abandoned,2024-04-13 17:49:40
evt_00001409,usr_0000029,acc_000017,dietary_filter,,abandoned,2024-04-06 14:09:40
evt_00078762,usr_0001412,acc_000877,recipe_browse,lunch,used,2023-06-13 08:08:53
evt_00022065,usr_0000398,acc_000257,recipe_browse,lunch,used,2024-04-14 10:55:16
evt_00044552,usr_0000811,acc_000514,collection_create,,blocked,2024-04-29 14:42:46
evt_00010992,usr_0000198,acc_000129,grocery_sync,,used,2024-05-29 17:50:41
evt_00075689,usr_0001353,acc_000842,grocery_sync,,abandoned,2024-03-10 08:23:16
evt_00002116,usr_0000045,acc_000026,meal_swap,breakfast,used,2024-03-13 17:19:10
evt_00129136,usr_0002353,acc_001455,nutritional_info,,abandoned,2024-05-13 19:04:43
evt_00033181,usr_0000609,acc_000384,recipe_browse,dinner,used,2023-12-09 15:34:21
evt_00105593,usr_0001910,acc_001177,nutritional_info,,used,2024-05-31 09:05:29
evt_00036116,usr_0000653,acc_000411,meal_swap,breakfast,used,2023-10-06 17:39:24
evt_00115243,usr_0002101,acc_001295,dietary_filter,,abandoned,2024-05-14 06:59:28
evt_00151375,usr_0002743,acc_001706,dietary_filter,,used,2024-03-08 10:07:11
evt_00091192,usr_0001638,acc_001014,meal_swap,dessert,used,2024-03-10 14:00:28
evt_00073272,usr_0001318,acc_000822,recipe_browse,dessert,used,2024-02-24 13:43:05
evt_00085544,usr_0001536,acc_000953,recipe_browse,dinner,used,2024-01-28 13:42:45
evt_00007087,usr_0000133,acc_000085,recipe_browse,lunch,used,2024-01-19 17:46:32
evt_00049277,usr_0000912,acc_000574,recipe_browse,dinner,used,2023-07-08 18:32:10
evt_00150025,usr_0002719,acc_001691,recipe_browse,breakfast,used,2023-12-15 14:55:25
evt_00117285,usr_0002134,acc_001320,recipe_browse,lunch,abandoned,2024-02-20 15:49:36
evt_00041879,usr_0000768,acc_000485,recipe_import,,used,2023-11-30 21:43:07
evt_00097500,usr_0001768,acc_001092,meal_plan_builder,lunch,used,2024-02-19 12:49:28
evt_00081160,usr_0001455,acc_000905,recipe_browse,lunch,used,2022-08-16 14:09:18
evt_00055830,usr_0001027,acc_000643,nutritional_info,,used,2024-02-04 15:24:17
evt_00149733,usr_0002715,acc_001688,recipe_browse,dinner,used,2023-02-15 22:59:07
evt_00125220,usr_0002277,acc_001410,nutritional_info,,used,2023-04-18 20:31:31
evt_00042477,usr_0000780,acc_000492,recipe_browse,lunch,used,2024-01-21 18:37:06
evt_00083852,usr_0001508,acc_000934,nutritional_info,,used,2024-02-28 21:09:43
evt_00095744,usr_0001721,acc_001066,dietary_filter,,used,2024-04-26 09:04:56
evt_00002149,usr_0000046,acc_000027,recipe_browse,dinner,abandoned,2023-11-12 20:15:29
evt_00112345,usr_0002042,acc_001262,dietary_filter,,abandoned,2022-10-30 08:25:40
evt_00070501,usr_0001268,acc_000792,meal_swap,breakfast,used,2024-01-17 08:34:16
evt_00073857,usr_0001324,acc_000826,nutritional_info,,used,2023-07-19 14:00:59
evt_00039418,usr_0000717,acc_000451,collection_create,,abandoned,2024-03-30 07:01:17
evt_00101641,usr_0001832,acc_001135,collection_create,,used,2024-05-29 08:50:11
evt_00000711,usr_0000016,acc_000009,recipe_browse,dessert,used,2024-05-12 09:20:30
evt_00120160,usr_0002175,acc_001352,recipe_browse,dinner,used,2023-04-03 10:56:34
evt_00141342,usr_0002578,acc_001599,recipe_browse,breakfast,used,2024-03-19 19:19:56
evt_00103365,usr_0001873,acc_001157,meal_plan_builder,breakfast,used,2024-03-14 21:50:40
evt_00070875,usr_0001276,acc_000798,recipe_browse,dinner,used,2023-05-16 18:26:49
evt_00158630,usr_0002884,acc_001784,meal_plan_builder,dinner,used,2024-04-28 06:32:04
evt_00065730,usr_0001185,acc_000739,meal_swap,dinner,used,2022-09-07 18:52:00
evt_00080976,usr_0001451,acc_000904,recipe_browse,lunch,used,2024-01-16 06:11:24
evt_00016465,usr_0000298,acc_000198,recipe_import,,used,2024-03-28 19:35:30
evt_00131741,usr_0002402,acc_001488,nutritional_info,,used,2024-01-30 12:36:49
evt_00054414,usr_0001003,acc_000626,grocery_sync,,used,2023-12-31 06:35:04
evt_00011272,usr_0000204,acc_000133,recipe_browse,breakfast,used,2024-03-04 07:43:32
evt_00054121,usr_0000997,acc_000623,nutritional_info,,used,2024-02-11 19:42:07
evt_00060740,usr_0001105,acc_000692,nutritional_info,,used,2023-11-16 21:31:47
evt_00058366,usr_0001066,acc_000668,recipe_browse,breakfast,used,2022-12-22 17:32:26
evt_00084563,usr_0001515,acc_000940,recipe_browse,lunch,abandoned,2023-06-12 16:45:46
evt_00076948,usr_0001385,acc_000860,recipe_browse,dinner,abandoned,2024-05-11 13:25:47
evt_00019259,usr_0000340,acc_000224,recipe_browse,dinner,used,2024-04-26 16:36:27
evt_00048672,usr_0000906,acc_000569,collection_create,,used,2024-04-01 10:14:02
evt_00000294,usr_0000008,acc_000004,meal_plan_builder,dinner,abandoned,2024-01-10 19:11:28
evt_00046151,usr_0000846,acc_000535,recipe_browse,dinner,used,2023-12-18 16:09:31
evt_00089107,usr_0001597,acc_000991,dietary_filter,,used,2023-03-02 09:07:19
evt_00151952,usr_0002757,acc_001713,meal_plan_builder,lunch,used,2024-05-11 07:35:42
evt_00140362,usr_0002561,acc_001587,recipe_browse,dessert,used,2023-08-13 08:03:22
evt_00076750,usr_0001382,acc_000858,meal_swap,breakfast,used,2023-02-12 07:16:24
evt_00096024,usr_0001726,acc_001069,meal_plan_builder,breakfast,used,2024-03-19 09:14:28
evt_00096062,usr_0001727,acc_001070,collection_create,,used,2024-02-17 12:09:19
evt_00113512,usr_0002060,acc_001274,recipe_import,,used,2023-05-14 14:14:54
evt_00158846,usr_0002886,acc_001786,dietary_filter,,abandoned,2023-02-18 07:09:05
evt_00049525,usr_0000922,acc_000577,meal_swap,lunch,used,2023-11-13 09:59:12
evt_00041013,usr_0000749,acc_000472,dietary_filter,,used,2023-09-17 10:06:55
evt_00043076,usr_0000792,acc_000500,recipe_browse,snack,abandoned,2024-03-27 19:19:28
evt_00115326,usr_0002103,acc_001297,nutritional_info,,used,2023-11-01 09:11:34
evt_00109254,usr_0001976,acc_001224,meal_plan_builder,dinner,used,2022-09-17 15:47:46
evt_00144567,usr_0002628,acc_001632,recipe_browse,breakfast,used,2024-03-28 12:39:05
evt_00105806,usr_0001912,acc_001179,meal_swap,dinner,used,2023-05-04 16:38:22
evt_00151097,usr_0002737,acc_001702,meal_plan_builder,dinner,used,2024-01-04 16:52:15
evt_00054717,usr_0001008,acc_000629,dietary_filter,,abandoned,2024-05-14 09:27:36
evt_00158833,usr_0002886,acc_001786,nutritional_info,,used,2023-01-17 13:04:09
evt_00106134,usr_0001917,acc_001184,grocery_sync,,used,2023-02-02 15:32:45
evt_00080151,usr_0001433,acc_000891,recipe_import,,abandoned,2023-08-12 16:27:39
evt_00011255,usr_0000205,acc_000133,recipe_import,,abandoned,2023-05-07 18:58:54
evt_00083467,usr_0001500,acc_000928,recipe_browse,lunch,abandoned,2023-03-23 11:35:49
evt_00027835,usr_0000510,acc_000326,meal_plan_builder,dinner,used,2023-04-18 09:13:48
evt_00084411,usr_0001512,acc_000937,meal_plan_builder,snack,used,2024-05-23 10:27:33
evt_00127009,usr_0002312,acc_001431,recipe_browse,lunch,used,2023-11-10 08:06:00
evt_00090822,usr_0001631,acc_001009,recipe_import,,used,2024-04-24 06:28:33
evt_00114085,usr_0002073,acc_001281,recipe_browse,lunch,used,2023-01-30 10:42:24
evt_00010774,usr_0000196,acc_000128,recipe_import,,blocked,2022-11-19 10:28:33
evt_00143455,usr_0002608,acc_001622,recipe_browse,lunch,used,2023-02-26 21:18:51
evt_00141753,usr_0002584,acc_001605,nutritional_info,,abandoned,2023-10-01 21:42:37
evt_00112218,usr_0002038,acc_001260,recipe_browse,dinner,used,2024-04-08 12:20:27
evt_00114578,usr_0002088,acc_001288,collection_create,,used,2024-01-22 22:44:10
evt_00123628,usr_0002246,acc_001392,nutritional_info,,used,2024-05-06 20:20:25
evt_00022760,usr_0000415,acc_000269,recipe_import,,used,2023-08-18 07:50:24
evt_00128458,usr_0002339,acc_001447,nutritional_info,,used,2024-02-26 12:38:32
evt_00022692,usr_0000413,acc_000267,meal_swap,dinner,used,2024-01-28 06:29:19
evt_00137662,usr_0002514,acc_001556,grocery_sync,,used,2023-07-01 10:55:16
evt_00101624,usr_0001833,acc_001135,recipe_import,,abandoned,2024-05-28 09:12:10
evt_00003142,usr_0000060,acc_000037,meal_plan_builder,snack,used,2024-05-22 18:05:33
evt_00147155,usr_0002676,acc_001659,collection_create,,abandoned,2024-02-28 22:39:56
evt_00100979,usr_0001816,acc_001126,meal_plan_builder,dinner,abandoned,2024-04-25 12:28:05
evt_00008836,usr_0000160,acc_000106,meal_plan_builder,lunch,abandoned,2022-12-09 20:11:12
evt_00059824,usr_0001088,acc_000682,meal_plan_builder,dinner,used,2024-04-22 18:31:37
evt_00102147,usr_0001842,acc_001139,meal_plan_builder,dinner,used,2024-04-25 14:44:21
evt_00026504,usr_0000482,acc_000309,recipe_import,,abandoned,2023-12-01 16:15:52
evt_00054661,usr_0001007,acc_000628,meal_plan_builder,breakfast,used,2023-10-07 09:18:09
evt_00133455,usr_0002438,acc_001508,dietary_filter,,used,2024-04-10 14:04:27
evt_00095424,usr_0001715,acc_001061,dietary_filter,,abandoned,2024-05-25 16:46:34
evt_00075857,usr_0001360,acc_000844,recipe_browse,dinner,used,2024-05-27 21:53:01
evt_00158713,usr_0002885,acc_001785,meal_plan_builder,snack,used,2024-01-11 13:52:28
evt_00003624,usr_0000068,acc_000043,meal_swap,dessert,used,2023-05-23 12:18:26
evt_00026605,usr_0000485,acc_000311,dietary_filter,,used,2023-10-20 08:06:43
evt_00115230,usr_0002097,acc_001294,meal_plan_builder,dinner,abandoned,2024-04-18 09:34:53
evt_00015927,usr_0000291,acc_000192,recipe_browse,breakfast,abandoned,2023-05-09 13:22:36
evt_00076304,usr_0001370,acc_000852,nutritional_info,,abandoned,2023-10-09 11:09:13
evt_00081689,usr_0001464,acc_000911,grocery_sync,,used,2024-05-20 16:31:38
evt_00119731,usr_0002167,acc_001346,meal_plan_builder,lunch,used,2024-02-14 20:47:52
evt_00050240,usr_0000936,acc_000585,recipe_browse,snack,used,2024-05-06 09:11:21
evt_00126725,usr_0002308,acc_001428,recipe_import,,used,2023-10-31 13:47:17
evt_00031147,usr_0000583,acc_000364,collection_create,,used,2023-02-02 14:10:53
evt_00088046,usr_0001582,acc_000980,recipe_browse,dinner,used,2024-02-02 08:40:21
evt_00107656,usr_0001944,acc_001204,recipe_browse,breakfast,used,2023-08-27 10:40:55
evt_00113623,usr_0002061,acc_001275,recipe_browse,breakfast,used,2024-04-20 13:42:49
evt_00061020,usr_0001109,acc_000694,grocery_sync,,abandoned,2024-04-13 11:49:12
evt_00048545,usr_0000899,acc_000567,recipe_import,,abandoned,2024-05-27 19:44:55
evt_00136442,usr_0002497,acc_001542,meal_plan_builder,dinner,used,2024-03-29 08:22:47
evt_00005108,usr_0000092,acc_000062,recipe_browse,dinner,used,2024-02-28 19:47:20
evt_00026410,usr_0000481,acc_000308,dietary_filter,,used,2023-10-26 11:10:04
evt_00025503,usr_0000463,acc_000300,recipe_browse,dinner,used,2024-02-08 06:53:58
evt_00111405,usr_0002023,acc_001252,recipe_browse,dinner,abandoned,2023-12-19 17:40:24
evt_00030609,usr_0000566,acc_000356,dietary_filter,,used,2023-09-09 10:38:22
evt_00111747,usr_0002030,acc_001255,grocery_sync,,used,2023-11-01 06:30:37
evt_00124073,usr_0002255,acc_001397,meal_plan_builder,lunch,abandoned,2024-05-22 21:50:06
evt_00109767,usr_0001988,acc_001233,recipe_import,,blocked,2024-05-02 06:02:28
evt_00123939,usr_0002254,acc_001396,grocery_sync,,blocked,2023-05-24 15:31:55
evt_00126492,usr_0002302,acc_001426,grocery_sync,,used,2023-11-02 17:18:57
evt_00005178,usr_0000093,acc_000063,meal_plan_builder,snack,abandoned,2023-04-01 07:33:43
evt_00086971,usr_0001556,acc_000966,nutritional_info,,used,2024-02-16 21:32:39
evt_00152398,usr_0002769,acc_001719,recipe_import,,blocked,2024-05-30 12:41:50
evt_00047993,usr_0000880,acc_000560,recipe_browse,dinner,used,2023-04-30 20:36:20
evt_00051228,usr_0000958,acc_000597,meal_swap,dinner,abandoned,2024-04-28 10:59:01
evt_00094163,usr_0001684,acc_001045,recipe_browse,breakfast,used,2023-09-28 14:39:34
evt_00109632,usr_0001986,acc_001231,recipe_browse,breakfast,abandoned,2024-05-15 08:24:46
evt_00059319,usr_0001081,acc_000676,collection_create,,used,2024-03-03 21:19:00
evt_00104280,usr_0001888,acc_001165,meal_plan_builder,lunch,used,2024-03-08 11:09:46
evt_00084548,usr_0001515,acc_000940,nutritional_info,,abandoned,2023-01-18 14:53:13
evt_00014903,usr_0000277,acc_000183,nutritional_info,,used,2024-03-30 06:53:41
evt_00040123,usr_0000729,acc_000459,dietary_filter,,abandoned,2024-05-18 06:09:22
evt_00077219,usr_0001389,acc_000864,nutritional_info,,used,2023-08-08 07:29:34
evt_00096422,usr_0001742,acc_001079,meal_plan_builder,breakfast,used,2023-12-23 18:27:56
evt_00049060,usr_0000911,acc_000573,meal_plan_builder,snack,used,2023-12-13 21:30:34
evt_00066478,usr_0001212,acc_000753,meal_swap,dinner,used,2024-05-26 06:29:06
evt_00053937,usr_0000996,acc_000622,recipe_import,,blocked,2024-04-09 16:03:19
