account_id,month,active_days,recipes_cooked,recipes_saved,missed_meal_plans,seats_used,support_tickets,support_ticket_category
acc_000046,2024-04-01,6,3,1,0,1,0,none
acc_000046,2024-05-01,7,3,0,0,1,0,none
acc_000047,2023-01-01,25,17,7,0,1,0,none
acc_000047,2023-02-01,23,12,13,2,1,0,none
acc_000047,2023-03-01,15,21,14,2,1,0,none
acc_000047,2023-04-01,13,19,10,0,1,0,none
acc_000047,2023-05-01,23,24,18,0,1,0,none
acc_000047,2023-06-01,19,19,11,0,1,0,none
acc_000047,2023-07-01,17,22,13,0,1,0,none
acc_000047,2023-08-01,23,24,10,0,1,0,none
acc_000047,2023-09-01,16,32,6,0,1,3,product
acc_000047,2023-10-01,19,18,7,0,1,0,none
acc_000047,2023-11-01,9,27,19,1,1,0,none
acc_000047,2023-12-01,22,15,22,0,1,0,none
acc_000047,2024-01-01,25,15,13,0,1,0,none
acc_000047,2024-02-01,8,10,7,0,1,0,none
acc_000047,2024-03-01,15,13,15,1,1,0,none
acc_000047,2024-04-01,19,36,9,0,1,0,none
acc_000047,2024-05-01,16,16,17,1,1,0,none
acc_000048,2023-03-01,8,22,8,1,1,0,none
acc_000048,2023-04-01,22,27,14,2,1,0,none
acc_000048,2023-05-01,21,15,18,1,1,0,none
acc_000048,2023-06-01,22,16,0,0,1,0,none
acc_000048,2023-07-01,21,14,6,0,1,0,none
acc_000048,2023-08-01,21,25,28,0,1,0,none
acc_000048,2023-09-01,17,24,4,0,1,0,none
acc_000048,2023-10-01,18,22,8,1,1,0,none
acc_000048,2023-11-01,12,25,10,0,1,0,none
acc_000048,2023-12-01,17,19,9,2,1,0,none
acc_000048,2024-01-01,20,31,8,0,1,0,none
acc_000048,2024-02-01,18,20,12,0,1,0,none
acc_000048,2024-03-01,19,16,10,0,1,0,none
acc_000048,2024-04-01,22,10,0,0,1,0,none
acc_000048,2024-05-01,17,12,19,0,1,1,none
acc_000049,2024-01-01,17,26,21,0,1,0,none
acc_000049,2024-02-01,9,30,14,0,1,0,none
acc_000049,2024-03-01,16,31,12,0,1,2,billing
acc_000049,2024-04-01,10,32,13,0,1,0,none
acc_000049,2024-05-01,21,36,22,0,1,0,none
acc_000050,2022-12-01,3,1,12,1,1,0,none
acc_000050,2023-01-01,6,1,4,0,1,0,none
acc_000050,2023-02-01,4,2,15,0,1,0,none
acc_000050,2023-03-01,9,2,12,0,1,0,none
acc_000050,2023-04-01,5,1,5,1,1,0,none
acc_000050,2023-05-01,4,1,12,0,1,0,none
acc_000050,2023-06-01,1,0,10,0,1,0,none
acc_000050,2023-07-01,11,0,1,0,1,0,none
acc_000050,2023-08-01,10,1,2,0,1,0,none
acc_000050,2023-09-01,7,0,14,0,1,0,none
acc_000050,2023-10-01,6,1,9,0,1,0,none
acc_000050,2023-11-01,12,2,9,2,1,0,none
acc_000050,2023-12-01,9,2,9,1,1,0,none
acc_000050,2024-01-01,2,0,11,0,1,0,none
acc_000050,2024-02-01,9,1,7,0,1,0,none
acc_000050,2024-03-01,7,2,9,0,1,0,none
acc_000050,2024-04-01,5,5,0,0,1,0,none
acc_000050,2024-05-01,6,1,2,1,1,0,none
acc_000051,2023-02-01,23,29,12,1,1,3,account
acc_000051,2023-03-01,14,39,21,0,1,1,billing
acc_000051,2023-04-01,19,32,23,1,1,0,none
acc_000051,2023-05-01,22,31,11,1,1,0,none
acc_000051,2023-06-01,17,32,15,0,1,0,none
acc_000051,2023-07-01,14,26,14,0,1,0,none
acc_000051,2023-08-01,21,28,14,0,1,2,product
acc_000051,2023-09-01,8,19,11,1,1,0,none
acc_000051,2023-10-01,17,31,10,0,1,0,none
acc_000051,2023-11-01,15,22,4,0,1,0,none
acc_000051,2023-12-01,21,33,10,0,1,0,none
acc_000051,2024-01-01,21,20,14,1,1,0,none
acc_000051,2024-02-01,21,18,18,1,1,0,none
acc_000051,2024-03-01,21,23,13,0,1,0,none
acc_000051,2024-04-01,22,19,21,1,1,0,none
acc_000051,2024-05-01,23,17,6,0,1,0,none
acc_000052,2022-12-01,12,0,7,0,1,0,none
acc_000052,2023-01-01,6,3,12,3,1,2,product
acc_000052,2023-02-01,12,0,12,0,1,0,none
acc_000052,2023-03-01,10,1,12,0,1,0,none
acc_000052,2023-04-01,14,1,1,1,1,0,none
acc_000052,2023-05-01,7,1,8,0,1,0,none
acc_000052,2023-06-01,5,0,7,0,1,0,none
acc_000052,2023-07-01,8,2,9,2,1,2,none
acc_000052,2023-08-01,10,0,16,0,1,0,none
acc_000052,2023-09-01,3,1,6,1,1,0,none
acc_000052,2023-10-01,14,2,3,2,1,0,none
acc_000052,2023-11-01,7,3,3,1,1,0,none
acc_000052,2023-12-01,6,3,12,0,1,0,none
acc_000052,2024-01-01,12,0,12,0,1,0,none
acc_000052,2024-02-01,9,1,12,0,1,0,none
acc_000052,2024-03-01,8,0,19,0,1,0,none
acc_000052,2024-04-01,10,0,15,0,1,0,none
acc_000052,2024-05-01,9,0,9,0,1,0,none
acc_000053,2023-03-01,2,0,4,0,1,0,none
acc_000053,2023-04-01,3,0,10,0,1,0,none
acc_000053,2023-05-01,9,1,10,1,1,0,none
acc_000053,2023-06-01,8,2,8,1,1,0,none
acc_000053,2023-07-01,13,2,15,0,1,0,none
acc_000053,2023-08-01,9,0,18,0,1,0,none
acc_000053,2023-09-01,9,0,4,0,1,0,none
acc_000053,2023-10-01,8,0,1,0,1,0,none
acc_000053,2023-11-01,1,1,13,0,1,0,none
acc_000053,2023-12-01,9,1,15,1,1,0,none
acc_000053,2024-01-01,17,1,4,1,1,0,none
acc_000053,2024-02-01,15,1,9,1,1,3,account
acc_000053,2024-03-01,6,0,16,0,1,0,none
acc_000053,2024-04-01,4,5,5,3,1,0,none
acc_000053,2024-05-01,2,2,6,1,1,0,none
acc_000054,2023-03-01,28,21,8,1,1,0,none
acc_000054,2023-04-01,13,17,17,2,1,0,none
acc_000054,2023-05-01,18,22,13,1,1,0,none
acc_000054,2023-06-01,18,27,6,0,1,0,none
acc_000054,2023-07-01,17,22,12,1,1,0,none
acc_000054,2023-08-01,19,17,8,0,1,0,none
acc_000054,2023-09-01,18,25,10,2,1,0,none
acc_000054,2023-10-01,16,25,14,1,1,0,none
acc_000054,2023-11-01,18,34,13,1,1,1,product
acc_000054,2023-12-01,18,36,20,1,1,0,none
acc_000054,2024-01-01,8,21,8,0,1,0,none
acc_000054,2024-02-01,13,40,13,0,1,0,none
acc_000054,2024-03-01,14,19,18,0,1,0,none
acc_000054,2024-04-01,17,25,10,2,1,0,none
acc_000054,2024-05-01,19,24,13,1,1,0,none
acc_000055,2023-03-01,14,18,18,2,1,0,none
acc_000055,2023-04-01,7,19,12,0,1,0,none
acc_000055,2023-05-01,19,31,10,1,1,0,none
acc_000055,2023-06-01,17,15,10,1,1,0,none
acc_000055,2023-07-01,15,27,11,0,1,0,none
acc_000055,2023-08-01,21,27,11,1,1,0,none
acc_000055,2023-09-01,18,35,17,1,1,0,none
acc_000055,2023-10-01,21,20,18,0,1,0,none
acc_000055,2023-11-01,18,23,21,0,1,0,none
acc_000055,2023-12-01,16,21,9,0,1,3,product
acc_000055,2024-01-01,17,28,16,0,1,0,none
acc_000055,2024-02-01,16,39,16,1,1,0,none
acc_000055,2024-03-01,11,24,8,1,1,0,none
acc_000055,2024-04-01,22,39,7,1,1,0,none
acc_000055,2024-05-01,13,18,8,0,1,0,none
acc_000056,2023-04-01,15,19,16,0,1,0,none
acc_000056,2023-05-01,13,25,11,0,1,0,none
acc_000056,2023-06-01,14,12,12,1,1,0,none
acc_000056,2023-07-01,23,17,16,0,1,0,none
acc_000056,2023-08-01,10,22,12,1,1,0,none
acc_000056,2023-09-01,23,22,10,0,1,0,none
acc_000056,2023-10-01,11,26,14,1,1,0,none
acc_000056,2023-11-01,15,15,8,0,1,0,none
acc_000056,2023-12-01,8,32,8,0,1,0,none
acc_000056,2024-01-01,21,31,12,1,1,3,none
acc_000056,2024-02-01,13,27,11,0,1,0,none
acc_000056,2024-03-01,23,21,15,0,1,0,none
acc_000056,2024-04-01,31,32,16,0,1,0,none
acc_000056,2024-05-01,23,13,6,0,1,0,none
acc_000057,2024-01-01,21,21,6,0,1,2,billing
acc_000057,2024-02-01,16,23,10,0,1,0,none
acc_000057,2024-03-01,16,30,9,1,1,0,none
acc_000057,2024-04-01,18,32,10,1,1,0,none
acc_000057,2024-05-01,6,15,22,1,1,0,none
acc_000058,2022-12-01,16,19,2,0,1,3,product
acc_000058,2023-01-01,27,24,11,2,1,0,none
acc_000058,2023-02-01,22,25,14,0,1,0,none
acc_000058,2023-03-01,15,36,0,2,1,0,none
acc_000058,2023-04-01,13,19,17,2,1,0,none
acc_000058,2023-05-01,25,16,11,2,1,0,none
acc_000058,2023-06-01,17,49,11,0,1,0,none
acc_000058,2023-07-01,24,36,20,2,1,0,none
acc_000058,2023-08-01,15,24,7,1,1,0,none
acc_000058,2023-09-01,24,23,18,0,1,0,none
acc_000058,2023-10-01,23,13,25,0,1,0,none
acc_000058,2023-11-01,13,8,21,0,1,0,none
acc_000058,2023-12-01,27,21,17,2,1,0,none
acc_000058,2024-01-01,21,12,10,1,1,0,none
acc_000058,2024-02-01,18,23,9,0,1,0,none
acc_000058,2024-03-01,17,18,15,0,1,0,none
acc_000058,2024-04-01,19,21,20,2,1,0,none
acc_000058,2024-05-01,14,29,9,1,1,0,none
acc_000059,2023-04-01,4,33,17,0,1,0,none
acc_000059,2023-05-01,11,12,16,0,2,0,none
acc_000059,2023-06-01,13,54,6,1,1,0,none
acc_000059,2023-07-01,18,12,12,0,2,0,none
acc_000059,2023-08-01,25,36,16,0,2,0,none
acc_000059,2023-09-01,22,34,16,2,1,0,none
acc_000059,2023-10-01,17,31,14,0,1,0,none
acc_000059,2023-11-01,23,7,15,1,2,0,none
acc_000059,2023-12-01,18,24,12,0,1,1,product
acc_000059,2024-01-01,11,29,14,0,1,0,none
acc_000059,2024-02-01,21,26,14,0,2,0,none
acc_000059,2024-03-01,11,4,18,0,1,0,none
acc_000059,2024-04-01,16,19,7,0,1,0,none
acc_000059,2024-05-01,14,25,16,2,3,0,none
acc_000060,2023-03-01,23,19,10,0,1,0,none
acc_000060,2023-04-01,19,44,17,1,1,0,none
acc_000060,2023-05-01,22,29,16,0,1,0,none
acc_000060,2023-06-01,24,18,11,1,1,0,none
acc_000060,2023-07-01,15,27,13,1,1,0,none
acc_000060,2023-08-01,11,4,25,1,1,0,none
acc_000060,2023-09-01,20,23,8,1,1,0,none
acc_000060,2023-10-01,18,28,17,3,1,0,none
acc_000060,2023-11-01,25,6,7,0,1,0,none
acc_000060,2023-12-01,24,19,4,0,1,0,none
acc_000060,2024-01-01,17,24,10,0,1,0,none
acc_000060,2024-02-01,15,30,13,0,1,0,none
acc_000060,2024-03-01,17,16,15,0,1,0,none
acc_000060,2024-04-01,18,31,25,2,1,0,none
acc_000060,2024-05-01,21,36,12,3,1,0,none
acc_000061,2024-03-01,10,1,15,0,1,0,none
acc_000061,2024-04-01,10,1,10,0,1,0,none
acc_000061,2024-05-01,11,1,6,0,1,0,none
acc_000062,2024-03-01,9,2,15,2,1,0,none
acc_000062,2024-04-01,7,1,1,0,1,0,none
acc_000062,2024-05-01,7,3,1,0,1,0,none
acc_000063,2022-12-01,13,1,8,1,1,0,none
acc_000063,2023-01-01,13,0,10,0,1,0,none
acc_000063,2023-02-01,15,0,7,0,1,0,none
acc_000063,2023-03-01,8,0,11,0,1,0,none
acc_000063,2023-04-01,10,2,15,0,1,1,product
acc_000063,2023-05-01,8,0,8,0,1,0,none
acc_000063,2023-06-01,6,2,11,0,1,0,none
acc_000063,2023-07-01,11,1,9,0,1,0,none
acc_000063,2023-08-01,2,0,6,0,1,0,none
acc_000063,2023-09-01,1,2,9,0,1,0,none
acc_000063,2023-10-01,13,0,2,0,1,0,none
acc_000063,2023-11-01,11,1,12,1,1,2,account
acc_000063,2023-12-01,5,0,19,0,1,2,none
acc_000063,2024-01-01,2,2,7,1,1,0,none
acc_000063,2024-02-01,6,0,2,0,1,0,none
acc_000063,2024-03-01,6,0,10,0,1,0,none
acc_000063,2024-04-01,4,2,4,0,1,0,none
acc_000063,2024-05-01,2,2,0,1,1,3,product
acc_000064,2024-05-01,5,3,2,1,1,0,none
acc_000065,2024-02-01,12,31,12,0,1,0,none
acc_000065,2024-03-01,9,16,16,1,1,1,product
acc_000065,2024-04-01,14,17,10,1,1,0,none
acc_000065,2024-05-01,20,20,8,0,1,0,none
acc_000066,2023-10-01,5,0,9,0,1,0,none
acc_000066,2023-11-01,1,1,19,1,1,1,none
acc_000066,2023-12-01,17,0,4,0,1,0,none
acc_000066,2024-01-01,12,0,15,0,1,0,none
acc_000066,2024-02-01,12,0,7,0,2,0,none
acc_000066,2024-03-01,13,2,6,0,2,0,none
acc_000066,2024-04-01,7,4,2,0,3,0,none
acc_000066,2024-05-01,7,5,0,0,1,0,none
acc_000067,2022-12-01,7,2,10,0,2,1,billing
acc_000067,2023-01-01,2,2,7,1,1,0,none
acc_000067,2023-02-01,10,0,11,0,2,0,none
acc_000067,2023-03-01,4,0,16,0,1,0,none
acc_000067,2023-04-01,5,0,13,0,3,0,none
acc_000067,2023-05-01,8,1,8,1,1,0,none
acc_000067,2023-06-01,13,0,19,0,2,0,none
acc_000067,2023-07-01,8,0,12,0,2,0,none
acc_000067,2023-08-01,15,1,6,0,1,0,none
acc_000067,2023-09-01,11,1,12,1,1,0,none
acc_000067,2023-10-01,8,0,12,0,3,0,none
acc_000067,2023-11-01,12,1,14,0,3,0,none
acc_000067,2023-12-01,7,1,6,0,2,0,none
acc_000067,2024-01-01,7,0,20,0,2,1,product
acc_000067,2024-02-01,4,0,10,0,2,0,none
acc_000067,2024-03-01,3,2,6,0,1,0,none
acc_000067,2024-04-01,1,2,0,2,1,0,none
acc_000067,2024-05-01,3,5,2,0,1,0,none
acc_000068,2023-02-01,12,0,11,0,1,0,none
acc_000068,2023-03-01,8,2,8,1,1,0,none
acc_000068,2023-04-01,10,0,8,0,1,0,none
acc_000068,2023-05-01,10,0,14,0,1,0,none
acc_000068,2023-06-01,9,1,3,0,1,0,none
acc_000068,2023-07-01,9,0,15,0,1,0,none
acc_000068,2023-08-01,1,1,1,1,1,0,none
acc_000068,2023-09-01,5,0,2,0,1,0,none
acc_000068,2023-10-01,5,0,3,0,1,0,none
acc_000068,2023-11-01,8,0,11,0,1,0,none
acc_000068,2023-12-01,16,0,8,0,1,0,none
acc_000068,2024-01-01,6,1,15,1,1,0,none
acc_000068,2024-02-01,17,0,15,0,1,0,none
acc_000068,2024-03-01,7,0,14,0,1,0,none
acc_000068,2024-04-01,4,1,0,1,1,0,none
acc_000068,2024-05-01,1,0,1,0,1,0,none
acc_000069,2024-05-01,18,20,14,2,1,0,none
acc_000070,2022-12-01,16,34,12,0,1,0,none
acc_000070,2023-01-01,17,19,17,1,1,0,none
acc_000070,2023-02-01,26,34,15,0,1,0,none
acc_000070,2023-03-01,20,31,18,0,1,0,none
acc_000070,2023-04-01,18,27,9,3,1,0,none
acc_000070,2023-05-01,16,19,7,0,1,0,none
acc_000070,2023-06-01,12,29,4,2,1,0,none
acc_000070,2023-07-01,19,25,13,0,1,0,none
acc_000070,2023-08-01,15,18,7,0,1,0,none
acc_000070,2023-09-01,21,20,17,0,1,0,none
acc_000070,2023-10-01,25,35,15,0,1,0,none
acc_000070,2023-11-01,21,25,12,0,1,0,none
acc_000070,2023-12-01,18,32,10,0,1,0,none
acc_000070,2024-01-01,19,31,21,1,1,0,none
acc_000070,2024-02-01,16,16,1,0,1,0,none
acc_000070,2024-03-01,22,21,18,2,1,0,none
acc_000070,2024-04-01,9,13,14,1,1,0,none
acc_000070,2024-05-01,22,27,23,1,1,0,none
acc_000071,2023-05-01,18,2,8,0,1,0,none
acc_000071,2023-06-01,3,1,20,1,1,0,none
acc_000071,2023-07-01,6,1,3,0,1,0,none
acc_000071,2023-08-01,9,2,10,0,1,0,none
acc_000071,2023-09-01,6,0,11,0,1,0,none
acc_000071,2023-10-01,8,0,1,0,1,0,none
acc_000071,2023-11-01,8,3,4,0,1,0,none
acc_000071,2023-12-01,6,0,16,0,1,0,none
acc_000071,2024-01-01,5,0,7,0,1,0,none
acc_000071,2024-02-01,5,2,5,0,1,0,none
acc_000071,2024-03-01,10,1,5,0,1,0,none
acc_000071,2024-04-01,7,3,1,1,1,0,none
acc_000071,2024-05-01,9,7,1,0,1,0,none
acc_000072,2022-12-01,21,11,11,1,1,0,none
acc_000072,2023-01-01,15,45,13,1,1,0,none
acc_000072,2023-02-01,10,29,19,0,1,0,none
acc_000072,2023-03-01,15,9,20,0,1,0,none
acc_000072,2023-04-01,22,27,17,0,1,0,none
acc_000072,2023-05-01,26,26,17,1,1,0,none
acc_000072,2023-06-01,18,33,24,0,1,0,none
acc_000072,2023-07-01,20,26,22,1,1,0,none
acc_000072,2023-08-01,20,28,8,1,1,3,product
acc_000072,2023-09-01,18,14,18,3,1,0,none
acc_000072,2023-10-01,29,29,14,0,1,0,none
acc_000072,2023-11-01,20,36,11,0,1,0,none
acc_000072,2023-12-01,10,20,12,0,1,0,none
acc_000072,2024-01-01,14,24,2,0,1,0,none
acc_000072,2024-02-01,13,21,9,0,1,0,none
acc_000072,2024-03-01,24,20,10,1,1,0,none
acc_000072,2024-04-01,14,17,16,0,1,0,none
acc_000072,2024-05-01,14,13,8,1,1,0,none
acc_000073,2023-03-01,19,14,9,0,1,2,account
acc_000073,2023-04-01,14,30,21,0,1,0,none
acc_000073,2023-05-01,19,24,21,1,1,0,none
acc_000073,2023-06-01,15,18,12,1,1,0,none
acc_000073,2023-07-01,14,24,21,1,1,0,none
acc_000073,2023-08-01,15,11,13,0,1,0,none
acc_000073,2023-09-01,3,29,19,0,1,0,none
acc_000073,2023-10-01,24,21,14,0,1,0,none
acc_000073,2023-11-01,24,19,11,1,1,0,none
acc_000073,2023-12-01,23,21,8,0,1,0,none
acc_000073,2024-01-01,19,23,13,0,1,0,none
acc_000073,2024-02-01,11,27,10,2,1,0,none
acc_000073,2024-03-01,15,33,20,0,1,0,none
acc_000073,2024-04-01,18,29,10,2,1,0,none
acc_000073,2024-05-01,14,31,11,0,1,0,none
acc_000074,2023-10-01,2,0,13,0,1,0,none
acc_000074,2023-11-01,6,1,7,0,1,1,none
acc_000074,2023-12-01,15,0,15,0,1,0,none
acc_000074,2024-01-01,10,0,10,0,1,0,none
acc_000074,2024-02-01,12,0,17,0,1,0,none
acc_000074,2024-03-01,9,0,6,0,1,1,product
acc_000074,2024-04-01,3,0,12,0,1,0,none
acc_000074,2024-05-01,4,1,9,0,1,0,none
acc_000075,2023-10-01,21,28,5,1,1,0,none
acc_000075,2023-11-01,17,25,8,1,1,0,none
acc_000075,2023-12-01,15,21,18,0,1,0,none
acc_000075,2024-01-01,25,26,18,1,1,0,none
acc_000075,2024-02-01,17,31,10,1,1,0,none
acc_000075,2024-03-01,15,24,13,1,1,0,none
acc_000075,2024-04-01,23,20,10,1,1,0,none
acc_000075,2024-05-01,18,28,15,0,1,0,none
acc_000076,2022-12-01,25,29,16,0,1,0,none
acc_000076,2023-01-01,11,14,15,0,1,0,none
acc_000076,2023-02-01,31,25,26,0,1,0,none
acc_000076,2023-03-01,23,33,10,0,1,0,none
acc_000076,2023-04-01,17,11,13,0,1,0,none
acc_000076,2023-05-01,22,18,8,0,1,0,none
acc_000076,2023-06-01,17,14,8,2,1,0,none
acc_000076,2023-07-01,13,24,21,0,1,0,none
acc_000076,2023-08-01,16,36,10,1,1,0,none
acc_000076,2023-09-01,18,27,9,0,1,0,none
acc_000076,2023-10-01,22,22,18,1,1,0,none
acc_000076,2023-11-01,21,15,12,0,1,0,none
acc_000076,2023-12-01,25,26,11,0,1,0,none
acc_000076,2024-01-01,17,19,18,1,1,0,none
acc_000076,2024-02-01,14,27,15,0,1,1,product
acc_000076,2024-03-01,14,30,13,0,1,0,none
acc_000076,2024-04-01,13,17,11,0,1,0,none
acc_000076,2024-05-01,24,20,24,0,1,0,none
acc_000077,2023-09-01,21,26,11,1,1,0,none
acc_000077,2023-10-01,24,26,11,2,1,0,none
acc_000077,2023-11-01,18,14,19,1,1,0,none
acc_000077,2023-12-01,15,17,23,0,1,0,none
acc_000077,2024-01-01,15,28,12,1,1,0,none
acc_000077,2024-02-01,26,32,9,0,1,0,none
acc_000077,2024-03-01,15,12,14,0,1,0,none
acc_000077,2024-04-01,16,32,12,1,1,0,none
acc_000077,2024-05-01,17,18,13,0,1,0,none
acc_000078,2023-11-01,14,16,14,2,2,0,none
acc_000078,2023-12-01,9,24,25,0,2,0,none
acc_000078,2024-01-01,10,17,29,0,1,0,none
acc_000078,2024-02-01,9,35,19,0,3,0,none
acc_000078,2024-03-01,17,32,13,1,2,0,none
acc_000078,2024-04-01,16,26,8,0,1,0,none
acc_000078,2024-05-01,19,17,5,0,2,0,none
acc_000079,2024-03-01,16,33,19,0,2,0,none
acc_000079,2024-04-01,17,17,8,0,1,0,none
acc_000079,2024-05-01,11,20,20,0,1,0,none
acc_000080,2024-04-01,24,25,5,1,1,0,none
acc_000080,2024-05-01,14,18,18,1,1,0,none
acc_000081,2023-10-01,12,1,9,0,1,1,account
acc_000081,2023-11-01,10,1,5,0,1,0,none
acc_000081,2023-12-01,10,0,9,0,1,0,none
acc_000081,2024-01-01,2,0,11,0,1,0,none
acc_000081,2024-02-01,6,0,9,0,1,0,none
acc_000081,2024-03-01,12,0,12,0,1,0,none
acc_000081,2024-04-01,11,0,8,0,1,0,none
acc_000081,2024-05-01,11,1,13,0,1,0,none
acc_000082,2023-06-01,31,28,10,1,1,0,none
acc_000082,2023-07-01,18,41,15,2,1,0,none
acc_000082,2023-08-01,19,5,10,1,1,0,none
acc_000082,2023-09-01,12,29,17,1,1,0,none
acc_000082,2023-10-01,23,23,7,2,1,0,none
acc_000082,2023-11-01,19,16,13,1,1,0,none
acc_000082,2023-12-01,19,12,2,1,1,0,none
acc_000082,2024-01-01,23,23,16,2,1,0,none
acc_000082,2024-02-01,12,21,11,0,1,0,none
acc_000082,2024-03-01,26,16,10,0,1,0,none
acc_000082,2024-04-01,10,23,14,0,1,1,product
acc_000082,2024-05-01,19,23,11,1,1,0,none
acc_000083,2023-05-01,8,0,8,0,1,0,none
acc_000083,2023-06-01,11,2,10,0,1,0,none
acc_000083,2023-07-01,11,0,13,0,1,0,none
acc_000083,2023-08-01,6,1,8,1,1,0,none
acc_000083,2023-09-01,8,0,19,0,1,0,none
acc_000083,2023-10-01,10,0,21,0,1,0,none
acc_000083,2023-11-01,12,2,20,1,1,0,none
acc_000083,2023-12-01,5,0,4,0,1,0,none
acc_000083,2024-01-01,12,1,15,0,1,0,none
acc_000083,2024-02-01,14,2,1,1,1,0,none
acc_000083,2024-03-01,7,1,13,0,1,0,none
acc_000083,2024-04-01,6,0,4,0,1,0,none
acc_000083,2024-05-01,5,3,1,0,1,2,none
acc_000084,2023-11-01,17,18,6,0,1,0,none
acc_000084,2023-12-01,21,16,10,0,1,1,account
acc_000084,2024-01-01,18,29,19,0,1,3,none
acc_000084,2024-02-01,24,18,13,0,1,0,none
acc_000084,2024-03-01,12,12,13,1,1,0,none
acc_000084,2024-04-01,23,29,7,0,1,0,none
acc_000084,2024-05-01,27,30,18,0,1,0,none
acc_000085,2023-09-01,14,28,6,0,1,1,billing
acc_000085,2023-10-01,21,20,10,0,1,0,none
acc_000085,2023-11-01,16,14,11,1,1,0,none
acc_000085,2023-12-01,18,32,17,0,1,0,none
acc_000085,2024-01-01,21,30,10,1,1,0,none
acc_000085,2024-02-01,13,23,13,0,1,0,none
acc_000085,2024-03-01,22,19,4,1,1,0,none
acc_000085,2024-04-01,17,30,14,1,1,0,none
acc_000085,2024-05-01,10,23,20,2,1,0,none
acc_000086,2024-03-01,22,27,1,1,1,2,product
acc_000086,2024-04-01,27,18,11,3,1,0,none
acc_000086,2024-05-01,23,28,16,1,1,0,none
acc_000087,2023-06-01,15,30,12,1,1,1,billing
acc_000087,2023-07-01,11,15,12,0,1,0,none
acc_000087,2023-08-01,18,35,17,0,1,0,none
acc_000087,2023-09-01,20,36,11,1,1,0,none
acc_000087,2023-10-01,13,24,16,1,1,0,none
acc_000087,2023-11-01,20,29,9,1,1,0,none
acc_000087,2023-12-01,26,15,12,0,1,0,none
acc_000087,2024-01-01,17,35,11,1,1,0,none
acc_000087,2024-02-01,17,38,10,1,1,0,none
acc_000087,2024-03-01,18,30,11,1,1,0,none
acc_000087,2024-04-01,6,1,2,1,1,0,none
acc_000087,2024-05-01,10,1,1,1,1,3,product
acc_000088,2023-06-01,16,0,4,0,1,0,none
acc_000088,2023-07-01,4,0,14,0,1,0,none
acc_000088,2023-08-01,7,0,15,0,1,0,none
acc_000088,2023-09-01,5,1,10,1,1,0,none
acc_000088,2023-10-01,10,1,11,0,1,0,none
acc_000088,2023-11-01,3,0,9,0,1,0,none
acc_000088,2023-12-01,11,1,6,1,1,0,none
acc_000088,2024-01-01,12,1,9,0,1,0,none
acc_000088,2024-02-01,2,0,12,0,1,0,none
acc_000088,2024-03-01,1,1,2,0,1,0,none
acc_000088,2024-04-01,7,1,3,1,1,0,none
acc_000088,2024-05-01,13,0,4,0,1,0,none
acc_000089,2022-12-01,11,24,0,1,1,0,none
acc_000089,2023-01-01,19,15,5,0,1,0,none
acc_000089,2023-02-01,26,11,10,1,1,0,none
acc_000089,2023-03-01,13,27,13,0,1,1,none
acc_000089,2023-04-01,18,18,17,1,1,1,product
acc_000089,2023-05-01,24,18,9,0,1,0,none
acc_000089,2023-06-01,13,43,20,0,1,0,none
acc_000089,2023-07-01,23,28,12,0,1,0,none
acc_000089,2023-08-01,20,26,17,1,1,0,none
acc_000089,2023-09-01,23,12,5,0,1,0,none
acc_000089,2023-10-01,23,27,14,0,1,0,none
acc_000089,2023-11-01,8,25,10,1,1,0,none
acc_000089,2023-12-01,23,15,19,1,1,0,none
acc_000089,2024-01-01,24,24,16,2,1,0,none
acc_000089,2024-02-01,18,26,19,2,1,0,none
acc_000089,2024-03-01,20,17,19,0,1,0,none
acc_000089,2024-04-01,25,38,9,2,1,0,none
acc_000089,2024-05-01,15,8,23,0,1,1,product
acc_000090,2023-09-01,21,22,16,1,1,2,none
acc_000090,2023-10-01,23,18,10,0,1,0,none
acc_000090,2023-11-01,20,22,6,0,1,0,none
acc_000090,2023-12-01,24,42,7,0,1,0,none
acc_000090,2024-01-01,22,23,4,0,1,0,none
acc_000090,2024-02-01,23,6,14,1,1,0,none
acc_000090,2024-03-01,15,24,0,0,1,2,account
acc_000090,2024-04-01,16,21,23,1,1,0,none
acc_000090,2024-05-01,22,20,14,0,1,0,none
acc_000091,2023-05-01,20,15,3,0,1,0,none
acc_000091,2023-06-01,13,24,9,2,1,0,none
acc_000091,2023-07-01,16,8,11,0,1,0,none
acc_000091,2023-08-01,19,27,11,1,1,0,none
acc_000091,2023-09-01,20,19,6,0,1,0,none
acc_000091,2023-10-01,19,17,18,1,1,0,none
acc_000091,2023-11-01,19,36,15,0,1,0,none
acc_000091,2023-12-01,16,28,18,1,1,0,none
acc_000091,2024-01-01,16,28,11,0,1,0,none
acc_000091,2024-02-01,22,14,12,0,1,0,none
acc_000091,2024-03-01,7,37,14,0,1,0,none
acc_000091,2024-04-01,14,32,12,1,1,0,none
acc_000091,2024-05-01,17,29,11,1,1,0,none
acc_000092,2023-06-01,13,24,19,1,1,0,none
acc_000092,2023-07-01,25,33,21,2,1,0,none
acc_000092,2023-08-01,20,0,12,0,1,0,none
acc_000092,2023-09-01,18,25,22,0,1,0,none
acc_000092,2023-10-01,22,26,13,0,1,0,none
acc_000092,2023-11-01,20,13,0,1,1,2,product
acc_000092,2023-12-01,16,33,24,2,1,2,account
